variant,scenario,time_s,R_Pa_s_m3,Q_m3_s,Q0_m3_s,c_min_kg_m3,c_max_kg_m3,solids_min,solids_max,weighted_mu_Pa_s,dilute_cell_fraction,dilute_resistance_fraction,upstream_resistance_fraction
stress,layered_9bar,15.4,1027349560583.2037,8.760406725526702e-07,1.01268200770327e-06,0.15364817306825196,167.52096492363683,0.00015919555747324934,0.1479186435501725,0.0003614435781469026,0.546875,0.7364205054660335,0.7186919018765169
stress,layered_9bar,15.5,1026058097391.5557,8.771433140949616e-07,1.01268200770327e-06,0.15136136518128646,167.3476822778554,0.00015682655720154585,0.14778824993151848,0.00036098921373682846,0.55078125,0.7385736861101561,0.719346530296435
stress,layered_9bar,15.6,1024770320283.2761,8.782455758000622e-07,1.01268200770327e-06,0.14910853230180723,167.1721709262361,0.00015449274208889437,0.14765613854425663,0.0003605361461698282,0.552734375,0.7399866291050331,0.7200014382509441
stress,layered_9bar,15.7,1023485185637.9595,8.793483409718445e-07,1.01268200770327e-06,0.1468891714502834,166.99440730380365,0.00015219359156447507,0.14752229006285703,0.00036008400827789187,0.556640625,0.7421465044114031,0.7206573659840194
stress,layered_9bar,15.8,1022204291483.8856,8.804502265330079e-07,1.01268200770327e-06,0.14470278704078374,166.81436773960547,0.00014992859270006523,0.1473866850380752,0.00035963336228159333,0.55859375,0.7435638555880094,0.7213131958331143
stress,layered_9bar,15.9,1020925814479.9604,8.815527898649935e-07,1.01268200770327e-06,0.14254889077384994,166.63202846066102,0.000147697240099589,0.14724930389901353,0.0003591835666904851,0.5625,0.7457301966549066,0.72197021967789
stress,layered_9bar,16.0,1019651994739.2695,8.826540865348229e-07,1.01268200770327e-06,0.14042700153087675,166.4473655960667,0.00014549903579021253,0.1471101269552908,0.00035873540962432735,0.564453125,0.7471518219362726,0.7226268605563213
stress,layered_9bar,16.1,1018380748737.3401,8.83755904769295e-07,1.01268200770327e-06,0.13833664526997752,166.26035518125823,0.0001433334891149622,0.14696913439932124,0.0003582881580545875,0.56640625,0.7485758829170323,0.7232845983709639
stress,layered_9bar,16.2,1017113962575.2303,8.848565973092046e-07,1.01268200770327e-06,0.13627735492331705,166.0709731624333,0.00014120011662684795,0.14682630630870572,0.0003578424755520126,0.5703125,0.7507501418468447,0.7239421001328994
stress,layered_9bar,16.3,1015850212821.7025,8.859573868671955e-07,1.01268200770327e-06,0.13424867029589158,165.87919540113813,0.00013909844198447144,0.14668162264873796,0.0003573978613230076,0.572265625,0.752178171157375,0.7246003817444554
stress,layered_9bar,16.4,1014590778033.376,8.870571460786465e-07,1.01268200770327e-06,0.13225013796573684,165.68499767901932,0.0001370279958490991,0.1465350632750274,0.00035695476519117397,0.576171875,0.7543583764593826,0.7252585361516679
stress,layered_9bar,16.5,1013334707087.7356,8.881566906817464e-07,1.01268200770327e-06,0.13028131118554553,165.48835570274483,0.00013498831578318194,0.1463866079362422,0.00035651285253124066,0.578125,0.7557902301619509,0.7259172454832515
stress,layered_9bar,16.6,1012082908659.2626,8.892552105165552e-07,1.01268200770327e-06,0.12834174978567545,165.28924510909584,0.00013297894615030243,0.14623623627697357,0.0003560724430343513,0.58203125,0.7579761570718595,0.7265758623243831
stress,layered_9bar,16.7,1010834768411.9534,8.903532289593901e-07,1.01268200770327e-06,0.1264310200785292,165.0876414702331,0.0001309994380165296,0.1460839278407254,0.0003556333205639426,0.583984375,0.7594116331605212,0.7272348291473553
stress,layered_9bar,16.8,1009590888974.6823,8.91450200104341e-07,1.01268200770327e-06,0.1245486947642882,164.88352029913892,0.0001290493490531642,0.14592966207303001,0.00035519569713775897,0.587890625,0.7616030503816341,0.7278937145546368
stress,layered_9bar,16.9,1008351001802.8054,8.925463438732273e-07,1.01268200770327e-06,0.12269435283798193,164.6768570552393,0.00012712824344085548,0.14577341832469434,0.0003547594782760434,0.58984375,0.7630418861432617,0.7285527126300869
stress,layered_9bar,17.0,1007115257288.5836,8.936415107274158e-07,1.01268200770327e-06,0.12086757949787513,164.4676271502065,0.00012523569177507103,0.14561517585517675,0.0003543247168900141,0.59375,0.7652386044565205,0.7292117155251425
stress,layered_9bar,17.1,1005883877133.0134,8.947354863318763e-07,1.01268200770327e-06,0.11906796605515513,164.2558059539465,0.00012337127097290234,0.1454549138360996,0.0003538914909788299,0.595703125,0.7666805807022042,0.7298705624681975
stress,layered_9bar,17.2,1004656561197.1606,8.95828519675967e-07,1.01268200770327e-06,0.11729510984490191,164.0413688007719,0.0001215345641811879,0.14529261135489738,0.00035345969494718555,0.599609375,0.7688823442038938,0.7305294705148824
stress,layered_9bar,17.3,1003433939023.3539,8.969200313036785e-07,1.01268200770327e-06,0.11554861413832315,163.82429099576453,0.00011972516068593617,0.14512824741860486,0.00035302955028155533,0.6015625,0.7703272363906747,0.7311879808658405
stress,layered_9bar,17.4,1002215414098.2188,8.980105348008533e-07,1.01268200770327e-06,0.11382808805623827,163.60454782132757,0.00011794265582303178,0.14496180095778619,0.00035260084711575846,0.60546875,0.7725337273449574,0.7318465258743277
stress,layered_9bar,17.5,1001001736136.1989,8.990993397013886e-07,1.01268200770327e-06,0.11213314648379324,163.38211454393237,0.00011618665089020675,0.14479325083060882,0.0003521738492153929,0.607421875,0.7739813531458923,0.7325045561768635
stress,layered_9bar,17.6,999792294713.8057,9.001869735929786e-07,1.01268200770327e-06,0.11046340998639102,163.156966421059,0.00011445675306026115,0.14462257582706303,0.00035174834182040193,0.611328125,0.7761922980403398,0.7331625149226959
stress,layered_9bar,17.7,998587834591.18,9.012727461960903e-07,1.01268200770327e-06,0.10881850472681952,162.92907870833488,0.00011275257529551478,0.1444497546733307,0.0003513245869533536,0.61328125,0.7776424005393361,0.7338198528898957
stress,layered_9bar,17.8,997387757552.0028,9.023571757176646e-07,1.01268200770327e-06,0.10719806238356229,162.69842666687222,0.00011107373626347476,0.14427476603630499,0.000350902374148935,0.6171875,0.7798575258681267,0.7344770049548536
stress,layered_9bar,17.9,996192845051.9932,9.034395342932094e-07,1.01268200770327e-06,0.10560172007027523,162.46498557080614,0.00010941986025370217,0.1440975885282631,0.00035048197834000426,0.619140625,0.7813097958698157,0.7351333912902702
stress,layered_9bar,18.0,995002361421.9089,9.045204663774408e-07,1.01268200770327e-06,0.10402912025641323,162.2287307150363,0.00010779057709586115,0.14391820071169545,0.0003500631407023664,0.623046875,0.7835288598494893,0.7357895488614167
stress,layered_9bar,18.1,993817262912.357,9.055990810247874e-07,1.01268200770327e-06,0.10247991068899158,161.9896374231717,0.00010618552207893519,0.14373658110429144,0.0003496461976654649,0.625,0.7849830289872053,0.7364447651340106
stress,layered_9bar,18.2,992636696679.1384,9.066761313690557e-07,1.01268200770327e-06,0.10095374431546607,161.74768105568208,0.00010460433587159398,0.14355270818408614,0.00034923084918044516,0.62890625,0.7872057065638906,0.7370996647725094
stress,layered_9bar,18.3,991461653962.7671,9.077506895025091e-07,1.01268200770327e-06,0.09945027920771753,161.50283701825614,0.00010304666444369656,0.14336656039476875,0.0003488174439869494,0.630859375,0.788661517663616,0.7377535052181687
stress,layered_9bar,18.4,990291359101.8749,9.088234404228643e-07,1.01268200770327e-06,0.09796917848712398,161.25508077036883,0.00010151215898891336,0.14317811615115547,0.0003484057091906959,0.634765625,0.7908874499864581,0.7384068550083299
stress,layered_9bar,18.5,989126588500.3986,9.098936480561885e-07,1.01268200770327e-06,0.09651011025070769,161.0043878340572,0.00010000047584845433,0.14298735384482794,0.00034799591794721794,0.63671875,0.7923446582774079,0.7390591274926955
stress,layered_9bar,18.6,987966866577.366,9.109617239674126e-07,1.01268200770327e-06,0.09507274749834005,160.7507338029077,9.851127643588573e-05,0.14279425184994046,0.00034758790293694397,0.640625,0.7945735182085235,0.7397106683484395
stress,layered_9bar,18.7,986812688006.8456,9.12027187062026e-07,1.01268200770327e-06,0.09365676806099196,160.49409435125474,9.704422716302269e-05,0.14259878852919708,0.0003471818381968057,0.642578125,0.7960317879121386,0.7403610979519519
stress,layered_9bar,18.8,985663795961.0953,9.130902481027349e-07,1.01268200770327e-06,0.09226185453001326,160.23444524359093,9.559899936688131e-05,0.1424009422399999,0.000346777633369303,0.646484375,0.7982632746728341,0.7410105983289306
stress,layered_9bar,18.9,984520523292.166,9.141505724943798e-07,1.01268200770327e-06,0.09088769418742877,159.9717623441908,9.417526923767697e-05,0.14220069134077218,0.0003463754055589161,0.6484375,0.7997222655490089,0.741658908578186
stress,layered_9bar,19.0,983382728809.4354,9.152082639173606e-07,1.01268200770327e-06,0.08953397893723596,159.70602162694672,9.277271774785407e-05,0.14199801419745536,0.0003459751050917601,0.65234375,0.8019560606787013,0.7423061233069312
stress,layered_9bar,19.1,982250641618.6033,9.162630818107012e-07,1.01268200770327e-06,0.0882004052376903,159.43719918541888,9.13910305821325e-05,0.14179288919018393,0.00034557681257212704,0.654296875,0.8034154512170473,0.7429520576190988
stress,layered_9bar,19.2,981124322795.985,9.173149407153633e-07,1.01268200770327e-06,0.08688667403456549,159.16527124309806,9.002989806855817e-05,0.14158529472013814,0.00034518054948797265,0.658203125,0.8056511365271554,0.7435966522864773
stress,layered_9bar,19.3,980003632016.2427,9.183639433543276e-07,1.01268200770327e-06,0.08559249069537408,158.89021416388104,8.868901511054243e-05,0.14137520921657598,0.0003447862664698377,0.66015625,0.807110652796811,0.7442400003773486
stress,layered_9bar,19.4,978889112780.2664,9.194095513472374e-07,1.01268200770327e-06,0.08431756494453597,158.61200446276024,8.736808111987779e-05,0.14116261114404735,0.0003443941547329756,0.6640625,0.8093478437865929,0.7448816751787438
stress,layered_9bar,19.5,977780102007.3121,9.204523574905695e-07,1.01268200770327e-06,0.08306161079948089,158.33061881672353,8.606679995071568e-05,0.1409474790097891,0.00034400398099137934,0.666015625,0.8108071440927701,0.7455221663713498
stress,layered_9bar,19.6,976677680522.1688,9.21491314840763e-07,1.01268200770327e-06,0.08182434650767266,158.04603407586728,8.478487983449375e-05,0.1407297913713041,0.0003436161255023576,0.669921875,0.8130454674406703,0.7461606350751271
stress,layered_9bar,19.7,975580710490.4971,9.22527465254518e-07,1.01268200770327e-06,0.08060549448454185,157.75822727471854,8.352203331579904e-05,0.14050952684412435,0.00034323018795142095,0.671875,0.8145041368234415,0.7467979339535745
stress,layered_9bar,19.8,974490626913.9244,9.235594218593709e-07,1.01268200770327e-06,0.07940478125231418,157.46717564376692,8.227797718915399e-05,0.14028666410975893,0.00034284667320287523,0.67578125,0.8167432578158539,0.7474329489117719
stress,layered_9bar,19.9,973405989388.7252,9.245885168275754e-07,1.01268200770327e-06,0.07822193737972265,157.172856621204,8.105243243671308e-05,0.1400611819238278,0.0003424650744918408,0.677734375,0.8182009290693661,0.7480667666929929
stress,layered_9bar,20.0,972328581158.8728,9.256130257194869e-07,1.01268200770327e-06,0.07705669742259058,156.87524786486884,7.984512416685698e-05,0.13983305912438193,0.00034208601920173896,0.681640625,0.8204404222944098,0.7486980002130372
stress,layered_9bar,20.1,971255764899.8071,9.266354265530072e-07,1.01268200770327e-06,0.07590879986527362,156.5743272643977,7.865578155367193e-05,0.13960227464041017,0.0003417085794653062,0.685546875,0.8226820128531179,0.7493286619063672
stress,layered_9bar,20.2,970189432907.6914,9.276538884810039e-07,1.01268200770327e-06,0.0747779870629486,156.27007295357524,7.748413777730186e-05,0.13936880750053285,0.00034133342103285987,0.6875,0.8241384757196406,0.7499572783438881
stress,layered_9bar,20.3,969127806053.9192,9.286700829115689e-07,1.01268200770327e-06,0.07366400518473747,155.96246332288533,7.632992996516142e-05,0.13913263684188276,0.0003409599179688527,0.69140625,0.8263814945972545,0.7505852080009757
stress,layered_9bar,20.4,968072485569.9923,9.296824498323471e-07,1.01268200770327e-06,0.07256660415765466,155.65147703225887,7.519289913399766e-05,0.13889374191917325,0.00034058863362082054,0.693359375,0.8278377665152238,0.7512111965951229
stress,layered_9bar,20.5,967022321548.119,9.306920636114975e-07,1.01268200770327e-06,0.0714855376113661,155.33709302401476,7.407279013278868e-05,0.13865210211395282,0.0003402191634265747,0.697265625,0.8300818524121455,0.7518361189683108
stress,layered_9bar,20.6,965978264185.0419,9.316979826241689e-07,1.01268200770327e-06,0.07042056282374862,155.01929053599113,7.296935158646738e-05,0.13840769694404623,0.0003398518416856796,0.69921875,0.8315376020662552,0.7524592206414226
stress,layered_9bar,20.7,964939837917.5525,9.32700635453398e-07,1.01268200770327e-06,0.06937144066723869,154.6980491148645,7.188233584045897e-05,0.1381605060731822,0.00033948650108481346,0.703125,0.8337823833282343,0.7530808539520824
stress,layered_9bar,20.8,963907297290.3143,9.336997474031298e-07,1.01268200770327e-06,0.06833793555595893,154.37334862965022,7.08114989060208e-05,0.13791050932080512,0.00033912323117824033,0.705078125,0.8352372695868415,0.7537008029102688
stress,layered_9bar,20.9,962880885198.8564,9.34695052975457e-07,1.01268200770327e-06,0.06731981539361193,154.04516928538285,6.975660040637314e-05,0.13765768667207187,0.00033876211742180947,0.708984375,0.8374823641710509,0.7543188588887256
stress,layered_9bar,21.0,961860116910.9025,9.356869925020161e-07,1.01268200770327e-06,0.06631685152213013,153.71349163697033,6.871740352361e-05,0.13740201828803128,0.00033840298927632456,0.7109375,0.838936036069489,0.7549353826702538
stress,layered_9bar,21.1,960845996913.8103,9.366745585564757e-07,1.01268200770327e-06,0.06532881867107153,153.37829660321762,6.769367494637904e-05,0.1371434845159855,0.0003380462001419512,0.71484375,0.8411810515251289,0.755549566609113
stress,layered_9bar,21.2,959837258537.7509,9.376589541555107e-07,1.01268200770327e-06,0.06435549490775024,153.03956548101434,6.668518481831941e-05,0.1368820659000311,0.0003376913043771153,0.716796875,0.8426331482633327,0.7561623861459732
stress,layered_9bar,21.3,958835710041.4694,9.38638382545301e-07,1.01268200770327e-06,0.06339666158809179,152.6972799596818,6.569170668724746e-05,0.13661774319177908,0.00033733893816597087,0.720703125,0.8448776817275766,0.7567723969673403
stress,layered_9bar,21.4,957839540780.4535,9.396145822782327e-07,1.01268200770327e-06,0.062452103308203076,152.35142213547263,6.471301745507936e-05,0.13635049736125085,0.0003369884644849998,0.724609375,0.8471231815284614,0.7573810055073043
stress,layered_9bar,21.5,956850564978.0787,9.405857434181678e-07,1.01268200770327e-06,0.0615216078566462,152.00197452621703,6.374889732848027e-05,0.13608030960794815,0.000336640521616841,0.7265625,0.8485714708929127,0.7579867569975677
stress,layered_9bar,21.6,955867395399.9454,9.415531948586133e-07,1.01268200770327e-06,0.06060496616740701,151.64892008611005,6.279912977023e-05,0.13580716137209506,0.0003362946215027222,0.73046875,0.8508158603869754,0.7585907266484954
stress,layered_9bar,21.7,954891105484.0522,9.425158479654841e-07,1.01268200770327e-06,0.05970197227354808,151.29224222063183,6.186350145129501e-05,0.1355310343460484,0.000335951141801121,0.732421875,0.8522616149708137,0.7591920410998938
stress,layered_9bar,21.8,953921218479.0227,9.434741387082286e-07,1.01268200770327e-06,0.05881242326153628,150.9319248015944,6.0941802203596646e-05,0.13525191048587404,0.00033560991478069277,0.736328125,0.8545044652183156,0.759791055306025
stress,layered_9bar,21.9,952957878617.3234,9.44427891509579e-07,1.01268200770327e-06,0.05793611922623571,150.5679521823073,6.003382497346574e-05,0.13496977202308635,0.0003352709911855082,0.73828125,0.855947289838426,0.7603876312562206
stress,layered_9bar,22.0,952001558485.0007,9.453766036184278e-07,1.01268200770327e-06,0.057072863226556414,150.20030921285385,5.9139365775774284e-05,0.1346846014765458,0.00033493453728145983,0.7421875,0.8581881616021332,0.7609813674409392
stress,layered_9bar,22.1,951051434652.3627,9.463210581549425e-07,1.01268200770327e-06,0.05622246124174926,149.8289812554704,5.825822364873384e-05,0.134396381664513,0.00033460026336834656,0.744140625,0.8596276514289211,0.7615728972770535
stress,layered_9bar,22.2,950108967061.3457,9.472597683018076e-07,1.01268200770327e-06,0.055384722128338386,149.4539542000191,5.739020060935207e-05,0.1341050957168532,0.0003342686830850092,0.748046875,0.8618660952495384,0.7621610269786477
stress,layered_9bar,22.3,949172551035.4475,9.481942972520587e-07,1.01268200770327e-06,0.054559457577681485,149.07521447954582,5.653510160953738e-05,0.13381072708738806,0.000333939231871887,0.751953125,0.8641044958581046,0.7627470170344097
stress,layered_9bar,22.4,948243998923.7242,9.491228006942494e-07,1.01268200770327e-06,0.05374648207414949,148.69274908591356,5.569273449284291e-05,0.13351325956638957,0.0003336125473521928,0.75390625,0.865537392189536,0.7633293861040407
stress,layered_9bar,22.5,947321872015.703,9.500466806334662e-07,1.01268200770327e-06,0.05294561285391645,148.30654558550177,5.486290995184051e-05,0.13321267729321173,0.00033328812335676957,0.7578125,0.867772666542114,0.7639092641470815
stress,layered_9bar,22.6,946407211740.0511,9.509648582931574e-07,1.01268200770327e-06,0.052156669864351135,147.91659213496123,5.404544148611593e-05,0.132908964769054,0.00033296632628252663,0.759765625,0.8692011589959008,0.7644857855897694
stress,layered_9bar,22.7,945499662674.2747,9.518776531917713e-07,1.01268200770327e-06,0.051379475724001714,147.52287749701404,5.324014536087627e-05,0.13260210686985174,0.0003326470310842185,0.763671875,0.8714328323856563,0.7650592091978936
stress,layered_9bar,22.8,944599165993.8976,9.527850885333243e-07,1.01268200770327e-06,0.050613855683164934,147.1253910562878,5.2446840566161115e-05,0.1322920888592871,0.0003323302170661348,0.765625,0.8728564830561386,0.7656295551585152
stress,layered_9bar,22.9,943706484661.3232,9.53686357599833e-07,1.01268200770327e-06,0.04985963758503153,146.72412283517335,5.1665348776648514e-05,0.13197889640191515,0.00033201615265478934,0.76953125,0.8750840709776435,0.7661961766303941
stress,layered_9bar,23.0,942820424830.6489,9.54582629201801e-07,1.01268200770327e-06,0.04911665182739962,146.31906350969288,5.089549431204758e-05,0.13166251557639794,0.0003317044178296249,0.771484375,0.8765024328841612,0.7667600138800251
stress,layered_9bar,23.1,941942902210.1022,9.554719271075873e-07,1.01268200770327e-06,0.04838473132494796,145.91020442536902,5.013710409806918e-05,0.13134293288884022,0.00033139568657782466,0.775390625,0.8787254412054636,0.7673194804483462
stress,layered_9bar,23.2,941072112483.799,9.56356041222605e-07,1.01268200770327e-06,0.04766371147206087,145.49753761307946,4.939000762796651e-05,0.13102013528621964,0.00033108932410241766,0.779296875,0.8809472917509855,0.7678760148104854
stress,layered_9bar,23.3,940209481956.0126,9.572334860180726e-07,1.01268200770327e-06,0.04695343010619726,145.08105580488703,4.865403692463744e-05,0.1306941101699038,0.0003307858322077943,0.78125,0.8823559836366434,0.7684284246664466
stress,layered_9bar,23.4,939354294250.6589,9.581049509311579e-07,1.01268200770327e-06,0.04625372747179558,144.6607524498307,4.792902650328053e-05,0.13036484540924687,0.00033048495885750563,0.78515625,0.8845724898717547,0.7689772640533945
stress,layered_9bar,23.5,938506792737.0455,9.589701502055783e-07,1.01268200770327e-06,0.04556444618470726,144.23662172966473,4.721481333459684e-05,0.13003232935525733,0.00033018678967408627,0.787109375,0.8859747209481253,0.7695223037974971
stress,layered_9bar,23.6,937667500224.3407,9.598285104097897e-07,1.01268200770327e-06,0.04488543119715085,143.80865857453176,4.6511236808529724e-05,0.1296965508543287,0.0003298915085929986,0.791015625,0.8881853654140793,0.7700630838709001
stress,layered_9bar,23.7,936835405375.1295,9.606810276770231e-07,1.01268200770327e-06,0.04421652976317962,143.3768586785565,4.581813869853488e-05,0.12935749926202456,0.0003295987598040803,0.79296875,0.8895806584046095,0.7706004033765851
stress,layered_9bar,23.8,936012301967.6138,9.6152582408168e-07,1.01268200770327e-06,0.04355759140465501,142.94121851534447,4.513536312637311e-05,0.12901516445690825,0.00032930917439692004,0.796875,0.8917849148073154,0.7711327556219489
stress,layered_9bar,23.9,935196466638.0376,9.623646282961628e-07,1.01268200770327e-06,0.04290846787771878,142.50173535337282,4.44627565274182e-05,0.12866953685440907,0.00032902214605523924,0.80078125,0.8939870783349579,0.7716615267309758
stress,layered_9bar,24.0,934389272666.6436,9.631959894311496e-07,1.01268200770327e-06,0.04226901313975651,142.05840727125585,4.380016761647255e-05,0.1283206074207141,0.00032873815792843885,0.802734375,0.8953701178819903,0.7721855525465845
stress,layered_9bar,24.1,933590072988.3588,9.640205332509168e-07,1.01268200770327e-06,0.04163908331684579,141.61123317287237,4.314744735408343e-05,0.12796836768667627,0.0003284569823651679,0.806640625,0.8975650814583848,0.7727053340806314
stress,layered_9bar,24.2,932798986862.7256,9.64838097677359e-07,1.01268200770327e-06,0.04101853667168143,141.1602128023376,4.25044489133523e-05,0.1276128097617283,0.00032817866132348766,0.80859375,0.8989399384771211,0.7732207403846482
stress,layered_9bar,24.3,932016717932.8857,9.656479145525464e-07,1.01268200770327e-06,0.040407233571971596,140.70534675880413,4.187102764723063e-05,0.1272539263477915,0.00032790344236012536,0.8125,0.9011271548440744,0.7737311547669138
stress,layered_9bar,24.4,931242101406.4441,9.664511501796798e-07,1.01268200770327e-06,0.03980503645929734,140.24663651107653,4.124704105629457e-05,0.12689171075316907,0.0003276309156761699,0.81640625,0.9033115768387008,0.7742375104872018
stress,layered_9bar,24.5,930476977349.8597,9.672458555216887e-07,1.01268200770327e-06,0.03921180981842953,139.7840844120221,4.063234875699233e-05,0.1265261569064119,0.00032736172864641043,0.818359375,0.9046722392780233,0.7747382446334328
stress,layered_9bar,24.6,929719738938.7777,9.680336582154305e-07,1.01268200770327e-06,0.03862742014709587,139.31769371276198,4.0026812450356685e-05,0.12615725937014566,0.00032709531595562544,0.822265625,0.906848071841665,0.7752346595040291
stress,layered_9bar,24.7,928971427716.2097,9.688134351048522e-07,1.01268200770327e-06,0.038051735926192196,138.84746857662563,3.943029589117664e-05,0.12578501335484765,0.00032683204404095317,0.82421875,0.9081992613117595,0.7757258537404136
stress,layered_9bar,24.8,928231862790.5406,9.695853332316483e-07,1.01268200770327e-06,0.03748462759043098,138.37341409285122,3.884266485762091e-05,0.12540941473256018,0.00032657184926084925,0.828125,0.9103659384186533,0.7762119432742407
stress,layered_9bar,24.9,927500645767.1549,9.70349728711608e-07,1.01268200770327e-06,0.03692596749942133,137.8955362900156,3.826378712130744e-05,0.12503046005052904,0.00032631459145155556,0.830078125,0.9117071340613331,0.7766932271174525
stress,layered_9bar,25.0,926779049553.5881,9.711052493401883e-07,1.01268200770327e-06,0.036375629909173715,137.4138421491757,3.769353241781193e-05,0.12464814654475395,0.00032606071844920495,0.833984375,0.9138640829684996,0.7771686047213539
stress,layered_9bar,25.1,926065640956.7203,9.718533548768834e-07,1.01268200770327e-06,0.035833490944023584,136.92833961670394,3.7131772417609245e-05,0.12426247215343719,0.00032580972602576315,0.837890625,0.9160172149380409,0.7776392421034551
stress,layered_9bar,25.2,925361875531.8468,9.725924784644168e-07,1.01268200770327e-06,0.035299428568967776,136.43903761680073,3.657838069744164e-05,0.12387343553031842,0.0003255621262767566,0.83984375,0.9173413997629175,0.7781038829415676
stress,layered_9bar,25.3,924666881702.4974,9.73323493908335e-07,1.01268200770327e-06,0.03477332256240756,135.94594606366587,3.603323271210725e-05,0.1234810360578814,0.00032531761256291667,0.84375,0.9194839251817444,0.7785632238367423
stress,layered_9bar,25.4,923980916348.884,9.74046091294131e-07,1.01268200770327e-06,0.034255054489292655,135.4490758733106,3.549620576666316e-05,0.12308527386041822,0.0003250762752602034,0.845703125,0.9207967718875695,0.779017014050889
stress,layered_9bar,25.5,923304631229.8597,9.747595425804185e-07,1.01268200770327e-06,0.03374450767466024,134.9484389749937,3.496717898903677e-05,0.1226861498169385,0.00032483834367134,0.849609375,0.922928103075915,0.7794646684749308
stress,layered_9bar,25.6,922636914476.2504,9.754649807296073e-07,1.01268200770327e-06,0.03324156717756327,134.4440483222625,3.444603330303961e-05,0.12228366557390745,0.0003246034266169382,0.853515625,0.925054861853738,0.7799070901077992
stress,layered_9bar,25.7,921979463234.9216,9.761605717791122e-07,1.01268200770327e-06,0.03274611976538248,133.9359179035818,3.393265140177794e-05,0.12187782355780007,0.00032437212118961305,0.85546875,0.9263486165138982,0.7803428094561845
stress,layered_9bar,25.8,921330898113.1786,9.768477339066096e-07,1.01268200770327e-06,0.03225805388851652,133.4240627525328,3.342691772145423e-05,0.12146862698745547,0.0003241439420894721,0.859375,0.928463282196728,0.7807729571264153
stress,layered_9bar,25.9,920691949665.9923,9.775256537504222e-07,1.01268200770327e-06,0.03177725965544463,132.90849895756332,3.2928718415553806e-05,0.12105607988621694,0.0003239191463414004,0.861328125,0.9297443248111974,0.7811968795187932
stress,layered_9bar,26.0,920062827528.7838,9.781940679174366e-07,1.01268200770327e-06,0.031303628808156486,132.38924367127333,3.24379413294112e-05,0.12064018709384305,0.00032369780769962893,0.865234375,0.9318462980672214,0.7816143627128667
stress,layered_9bar,26.1,919442660260.362,9.788538632144212e-07,1.01268200770327e-06,0.030837054697944018,131.86631511921658,3.1954475975150806e-05,0.12022095427817404,0.0003234796195724829,0.8671875,0.9331140798459041,0.7820261116732484
stress,layered_9bar,26.2,918833271056.9779,9.79503059314218e-07,1.01268200770327e-06,0.030377432261549656,131.33973260820187,3.1478213506996e-05,0.11979838794653871,0.0003232652233994508,0.87109375,0.9352027577811274,0.7824305405190467
stress,layered_9bar,26.3,918232974700.8943,9.801434110914679e-07,1.01268200770327e-06,0.02992465799766608,130.80951653407618,3.1009046696941806e-05,0.11937249545688575,0.0003230540262848404,0.875,0.9372857805286602,0.7828290474007404
stress,layered_9bar,26.4,917642794092.6073,9.807737888793068e-07,1.01268200770327e-06,0.02947862994378223,130.2756883889728,3.054686991078569e-05,0.11894328502862478,0.0003228463881069537,0.876953125,0.9385315040397127,0.7832207259927088
stress,layered_9bar,26.5,917062665746.1608,9.813942205004303e-07,1.01268200770327e-06,0.029039247653370525,129.73827076800728,3.0091579084511097e-05,0.1185107657531605,0.0003226422865300717,0.880859375,0.9406003130005632,0.7836055945521315
stress,layered_9bar,26.6,916491958581.0052,9.82005342843881e-07,1.01268200770327e-06,0.02860641217341044,129.19728737540544,2.9643071701018936e-05,0.11807494760410556,0.0003224414995265412,0.8828125,0.9418313752081756,0.7839841574299684
stress,layered_9bar,26.7,915932283511.2957,9.826053914704064e-07,1.01268200770327e-06,0.02818002602224333,128.6527630300461,2.9201246767201603e-05,0.11763584144715555,0.0003222445938504628,0.88671875,0.9438853611954173,0.7843550017224431
stress,layered_9bar,26.8,915382069368.679,9.831960119348988e-07,1.01268200770327e-06,0.027759993167753894,128.10472367040265,2.8766004791354842e-05,0.11719345904961007,0.00032205101673116025,0.890625,0.9459329059856695,0.7847194367880468
stress,layered_9bar,26.9,914842383663.7167,9.83776020953165e-07,1.01268200770327e-06,0.027346219005873397,127.55319635886895,2.8337247760922387e-05,0.11674781308952556,0.000321861143741712,0.892578125,0.9471397592257349,0.7850765136585203
stress,layered_9bar,27.0,914313049406.8102,9.843455702441343e-07,1.01268200770327e-06,0.026938610339399944,126.99820928545243,2.7914879120568545e-05,0.11629891716448283,0.00032167491261338665,0.896484375,0.9491715558233726,0.785426348969367
stress,layered_9bar,27.1,913793517072.1168,9.84905214564979e-07,1.01268200770327e-06,0.026537075357131245,126.43979177082151,2.7498803750573974e-05,0.1158467857999547,0.00032149213001122346,0.8984375,0.950362340302334,0.7857693807146197
stress,layered_9bar,27.2,913285341622.9014,9.854532411532048e-07,1.01268200770327e-06,0.02614152361330534,125.8779742686915,2.7088927945550043e-05,0.11539143445725746,0.0003213133430046017,0.90234375,0.9523777775725405,0.7861042377171568
stress,layered_9bar,27.3,912786986558.8656,9.859912698722059e-07,1.01268200770327e-06,0.02575186600734459,125.31278836753513,2.6685159393466843e-05,0.11493287954107098,0.00032113801101980925,0.90625,0.9543859836483026,0.7864322075110536
stress,layered_9bar,27.4,912299488515.3824,9.865181459923892e-07,1.01268200770327e-06,0.02536801476389872,124.74426679160564,2.6287407154990577e-05,0.11447113840651274,0.00032096649876737186,0.908203125,0.9555504055994384,0.7867523641015772
