condition_id,shot_id,analyte,profile_position,source_fraction_id,observer,window_start_s,window_end_s,observed_share,O0_predicted_share,O1_predicted_share,O0_residual,O1_residual,prediction_identity,source_id,rights,target_exposure
PRED-C06,PRED-E06-R1,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,2.34528170112,5.0255924523,0.2685197768810168,0.29020207467786996,0.29020207467786996,0.021682297796853156,0.021682297796853156,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.0255924523,7.59528262403,0.17992522902664049,0.17756407592512619,0.17756407592512619,-0.0023611531015143017,-0.0023611531015143017,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,10.1238467245,12.7137754725,0.084331353445330673,0.089574628670511205,0.089574628670511205,0.0052432752251805326,0.0052432752251805326,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,15.1613998004,17.8800374644,0.055820979000722443,0.04881603808721454,0.04881603808721454,-0.0070049409135079024,-0.0070049409135079024,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,23.1885282895,25.8786590925,0.028551256029754543,0.018039642964638249,0.018039642964638249,-0.010511613065116294,-0.010511613065116294,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.21004010752,0.39572730541439505,0.40368615603795488,0.40368615603795488,0.0079588506235598322,0.0079588506235598322,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.21004010752,5.87296666181,0.2208229352873774,0.22898617214985878,0.22898617214985878,0.0081632368624813822,0.0081632368624813822,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.87296666181,8.43243697993,0.15745315197865367,0.16624136116681354,0.16624136116681354,0.0087882091881598678,0.0087882091881598678,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,11.03977875,13.6653818011,0.1075587638380377,0.10068039434615152,0.10068039434615152,-0.0068783694918861799,-0.0068783694918861799,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,16.2713127063,18.9731632651,0.074099375706459275,0.064632974562455189,0.064632974562455189,-0.0094664011440040857,-0.0094664011440040857,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,24.3381080608,27.1405229668,0.044338467775076974,0.035772941736766116,0.035772941736766116,-0.0085655260383108583,-0.0085655260383108583,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.21004010752,0.45518807789426635,0.47989098741706204,0.47989098741706204,0.024702909522795691,0.024702909522795691,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.21004010752,5.87296666181,0.21368166279514172,0.22920124242512768,0.22920124242512768,0.015519579629985958,0.015519579629985958,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.87296666181,8.43243697993,0.15024104920528719,0.15353977923529491,0.15353977923529491,0.0032987300300077183,0.0032987300300077183,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,11.03977875,13.6653818011,0.092735209339315353,0.07904085247905307,0.07904085247905307,-0.013694356860262283,-0.013694356860262283,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,16.2713127063,18.9731632651,0.059152127946467625,0.041948856115987775,0.041948856115987775,-0.017203271830479851,-0.017203271830479851,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R2,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,24.3381080608,27.1405229668,0.029001872819521768,0.01637828232747433,0.01637828232747433,-0.012623590492047438,-0.012623590492047438,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.05380747543,0.38265182163295636,0.38565053293546719,0.38565053293546719,0.002998711302510837,0.002998711302510837,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.05380747543,5.75327537189,0.23054019271455478,0.23524984841197816,0.23524984841197816,0.0047096556974233761,0.0047096556974233761,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.75327537189,8.52173457746,0.17222503732923558,0.18075658916115686,0.18075658916115686,0.0085315518319212802,0.0085315518319212802,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,11.1300320101,13.6916918551,0.10173018847426452,0.098898041540079529,0.098898041540079529,-0.002832146934184987,-0.002832146934184987,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,16.2347617722,18.8318871423,0.071230649995302431,0.063986334169216855,0.063986334169216855,-0.0072443158260855761,-0.0072443158260855761,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,24.1287156076,26.7446303414,0.041622109853686265,0.035458653782101439,0.035458653782101439,-0.0061634560715848261,-0.0061634560715848261,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.05380747543,0.43729764365948037,0.46074338668325454,0.46074338668325454,0.023445743023774168,0.023445743023774168,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.05380747543,5.75327537189,0.23524342517966396,0.23654147889835941,0.23654147889835941,0.0012980537186954577,0.0012980537186954577,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.75327537189,8.52173457746,0.16827043867948877,0.16709272028229571,0.16709272028229571,-0.0011777183971930505,-0.0011777183971930505,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,11.1300320101,13.6916918551,0.078853979427717172,0.077492403942654386,0.077492403942654386,-0.0013615754850627854,-0.0013615754850627854,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,16.2347617722,18.8318871423,0.055896009808695822,0.041671431916610407,0.041671431916610407,-0.014224577892085415,-0.014224577892085415,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R3,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,24.1287156076,26.7446303414,0.024438503244954113,0.016458578276825609,0.016458578276825609,-0.0079799249681285038,-0.0079799249681285038,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
