L_over_K_m_inv,R_Q_pa_s_m3,R_bar_per_g_per_s,R_m_pa_s_kg,anchor_selected,bed_depth_m,case_id,case_kind,closure,first_drip_s,implied_dry_mass_kg,initial_stored_water_mass_kg,mass_at_final_time_kg,mass_inconsistency_kg,model,nominal_cylinder_volume_m3,phi,pressure_integration_method,pressure_pa,primary_eligible,saturated_k_m2,saturated_pore_water_mass_kg,source,source_identity,steady_outlet_volume_flow_m3_s,steady_outlet_water_mass_flow_kg_s,straight_sided_wedge_scale,target_reached,time_to_target_yield_s,transfer_interpretation,water_mass_at_end_kg_excluding_solute,wetting_k_m2
320696062.017067,38234755.05954385,0.0003962150783372419,39621.507833724194,False,0.011192292564395637,WADS_PAIR_TUMBA_G08,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.901907908254149,0.020000000000000004,0.0,501.95673940614586,3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9570925865688858e-05,0.5169,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,3.49e-11,0.014750229174675462,WADSWORTH,Tumba:G8,0.02353879339879148,22.71493562983378,72.09146648398465,True,7.90366886415787,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,501.95673940614586,1.77e-15
326280898.5167112,38900603.13472268,0.0004031150583909086,40311.50583909086,False,0.01109355054956818,WADS_PAIR_TUMBA_G09,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.737125998194594,0.019999999999999997,0.0,497.0438633973081,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9310041620259094e-05,0.5126,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,3.4e-11,0.014498475877835742,WADSWORTH,Tumba:G9,0.023135888070502948,22.326131988035343,72.09146648398465,True,7.7389176206763315,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,497.0438633973081,1.77e-15
435592141.2794938,51933156.655965805,0.0005381674264866923,53816.74264866923,False,0.011064040388499143,WADS_PAIR_TUMBA_G10,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.6882532697868875,0.02,0.0,373.1287155055705,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9232073430968456e-05,0.5113,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,2.54e-11,0.014423236575170275,WADSWORTH,Tumba:G10,0.01732996909781745,16.723420179393838,72.09146648398465,True,7.690645125015717,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,373.1287155055705,1.77e-15
399962758.2327902,47685269.34127568,0.0004941478688215095,49414.786882150955,False,0.012358849229393216,WADS_PAIR_TUMBA_G11,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,9.994608685837761,0.020000000000000004,0.0,364.3616277387917,3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,3.26530612244898e-05,0.5625,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,3.09e-11,0.01772448979591837,WADSWORTH,Tumba:G11,0.01887375309886261,18.21317174040242,72.09146648398465,True,9.99680489858808,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,364.3616277387917,1.77e-15
135430316859.24156,16146581159.060007,0.16732208454984462,16732208.454984462,False,0.007209328717146042,VACA_C1_01_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.776341269468955,0.02,0.0,1.4643191257983104,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.9047619047619046e-05,0.25,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.323275382009924e-14,0.004595238095238095,VACA_C1,A:22.2g:PUBLISHED,5.573935380710617e-05,0.05378847642385745,72.09146648398465,True,3.5199949785793754,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.4643191257983104,1.77e-15
1504781298436.0173,179406457322.88895,1.8591342727760511,185913427.27760512,False,0.007209328717146042,VACA_C1_01_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.776341269468955,0.02,0.0,0.13178872132184793,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.9047619047619046e-05,0.25,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.790947843808932e-15,0.004595238095238095,VACA_C1,A:22.2g:EWP_MU,5.016541842639555e-06,0.00484096287814717,72.09146648398465,True,11.03916025958474,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.13178872132184793,1.77e-15
114550093729.75154,13657151722.591944,0.14152488831701496,14152488.831701497,False,0.0075097174136937945,VACA_C1_02_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.061241201154381,0.02,0.0,1.713117968668002,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.984126984126984e-05,0.28,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,6.555836987275491e-14,0.005361111111111112,VACA_C1,A:19.86g:PUBLISHED,6.589953881168364e-05,0.0635930549532747,72.09146648398465,True,3.690240704785559,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.713117968668002,1.77e-15
1272778819219.4614,151746130251.0216,1.5724987590779442,157249875.90779442,False,0.0075097174136937945,VACA_C1_02_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.061241201154381,0.02,0.0,0.15418061718012022,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.984126984126984e-05,0.28,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.900253288547942e-15,0.005361111111111112,VACA_C1,A:19.86g:EWP_MU,5.930958493051528e-06,0.0057233749457947245,72.09146648398465,True,10.050124574834133,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.15418061718012022,1.77e-15
72745486213.20428,8673027755.798471,0.08987593529324839,8987593.529324839,False,0.007724280768370759,VACA_C1_03_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.2697101428828663,0.019999999999999997,0.0,2.6767188339026537,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.0408163265306123e-05,0.3,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.0618226876279643e-13,0.005908163265306123,VACA_C1,A:17.5g:PUBLISHED,0.00010376998959772644,0.10013803996180601,72.09146648398465,True,3.6691587441861926,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2.6767188339026537,1.77e-15
808283180146.7142,96366975064.42746,0.9986215032583154,99862150.32583155,False,0.007724280768370759,VACA_C1_03_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.2697101428828663,0.019999999999999997,0.0,0.24090469505123885,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.0408163265306123e-05,0.3,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.556404188651679e-15,0.005908163265306123,VACA_C1,A:17.5g:EWP_MU,9.33929906379538e-06,0.009012423596562543,72.09146648398465,True,7.708027935142046,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.24090469505123885,1.77e-15
103981488865.88469,12397117484.099962,0.1284675386953364,12846753.86953364,False,0.007406844572410318,VACA_C1_04_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.9643066603311334,0.02,0.0,1.8940289704939512,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.9569471624266145e-05,0.27,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,7.123233811321614e-14,0.005098825831702544,VACA_C1,B:22.2g:PUBLISHED,7.25975212507507e-05,0.07005660800697443,72.09146648398465,True,3.535273498977073,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.8940289704939512,1.77e-15
1155349876287.6077,137745749823.3329,1.4274170966148487,142741709.66148487,False,0.007406844572410318,VACA_C1_04_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.9643066603311334,0.02,0.0,0.1704626073444556,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.9569471624266145e-05,0.27,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,6.4109104301894534e-15,0.005098825831702544,VACA_C1,B:22.2g:EWP_MU,6.533776912567562e-06,0.006305094720627697,72.09146648398465,True,9.308382645286018,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.1704626073444556,1.77e-15
23384036370.9544,2787944751.561446,0.028890619187165248,2889061.9187165247,False,0.007836226866463089,VACA_C1_05_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.3820903921018513,0.02,0.0,8.292005959412222,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.0703933747412007e-05,0.31,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,3.351101042673951e-13,0.006193581780538302,VACA_C1,B:19.86g:PUBLISHED,0.0003228184487859511,0.3115198030784428,72.09146648398465,True,3.510493144044808,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,8.292005959412222,1.77e-15
259822626343.93774,30977163906.23829,0.3210068798573916,32100687.98573916,False,0.007836226866463089,VACA_C1_05_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.3820903921018513,0.02,0.0,0.7462805363471,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.0703933747412007e-05,0.31,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,3.0159909384065563e-14,0.006193581780538302,VACA_C1,B:19.86g:EWP_MU,2.90536603907356e-05,0.028036782277059854,72.09146648398465,True,4.808787635912481,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.7462805363471,1.77e-15
13887958659.367872,1655781783.7805014,0.017158360453683952,1715836.0453683953,False,0.008448432090405517,VACA_C1_06_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.0405018652713025,0.019999999999999997,0.0,13.61642237574022,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.2321428571428568e-05,0.36,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,6.083278541952441e-13,0.007754464285714284,VACA_C1,B:17.5g:PUBLISHED,0.0005435498861118697,0.5245256400979542,72.09146648398465,True,4.116761245065454,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,13.61642237574022,1.77e-15
154310651770.75412,18397575375.338905,0.19064844948537726,19064844.948537726,False,0.008448432090405517,VACA_C1_06_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.0405018652713025,0.019999999999999997,0.0,1.2254780138166197,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.2321428571428568e-05,0.36,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.4749506877571975e-14,0.007754464285714284,VACA_C1,B:17.5g:EWP_MU,4.891948975006827e-05,0.04720730760881588,72.09146648398465,True,4.887828307428535,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.2254780138166197,1.77e-15
135185658803.17203,16117411980.030094,0.16701981326456056,16701981.326456057,False,0.007114469128762541,VACA_C1_07_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.6844550508012492,0.02,0.0,1.471920604733144,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.8796992481203007e-05,0.24,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.262739547780793e-14,0.004353383458646616,VACA_C1,C:22.2g:PUBLISHED,5.5840230498241534e-05,0.05388582243080308,72.09146648398465,True,3.426765331977074,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.471920604733144,1.77e-15
1502062875590.8003,179082355333.66772,1.8557757029395616,185577570.29395616,False,0.007114469128762541,VACA_C1_07_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.6844550508012492,0.02,0.0,0.13247285442598294,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.8796992481203007e-05,0.24,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.736465593002714e-15,0.004353383458646616,VACA_C1,C:22.2g:EWP_MU,5.025620744841738e-06,0.004849724018772277,72.09146648398465,True,10.93234706386597,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.13247285442598294,1.77e-15
74322293185.91438,8861021421.821545,0.09182405618467922,9182405.618467921,False,0.007406844572410318,VACA_C1_08_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.9643066603311334,0.02,0.0,2.6498637739074065,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.9569471624266145e-05,0.27,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.965845044477272e-14,0.005098825831702544,VACA_C1,C:19.86g:PUBLISHED,0.00010156842616175377,0.09801353124609238,72.09146648398465,True,3.3724135767074856,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2.6498637739074065,1.77e-15
825803257621.2709,98455793575.79494,1.02026729094088,102026729.094088,False,0.007406844572410318,VACA_C1_08_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.9643066603311334,0.02,0.0,0.2384877396516666,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.9569471624266145e-05,0.27,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,8.969260540029545e-15,0.005098825831702544,VACA_C1,C:19.86g:EWP_MU,9.14115835455784e-06,0.008821217812148317,72.09146648398465,True,7.498827953401712,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.2384877396516666,1.77e-15
17659928249.43423,2105492118.4230266,0.021818571175368152,2181857.1175368153,False,0.008318456212091586,VACA_C1_09_PUBLISHED,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.8945190493444697,0.019999999999999997,0.0,10.768318725707545,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.1978021978021974e-05,0.35,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.71035674358308e-13,0.007423076923076922,VACA_C1,C:17.5g:PUBLISHED,0.00042745351175861097,0.41249263884705956,72.09146648398465,True,3.9914904767905504,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,10.768318725707545,1.77e-15
196221424993.71365,23394356871.36696,0.24242856861520168,24242856.861520167,False,0.008318456212091586,VACA_C1_09_EWP_MU,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.8945190493444697,0.019999999999999997,0.0,0.969148685313679,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.1978021978021974e-05,0.35,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.239321069224772e-14,0.007423076923076922,VACA_C1,C:17.5g:EWP_MU,3.847081605827499e-05,0.037124337496235366,72.09146648398465,True,4.971979354300922,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,0.969148685313679,1.77e-15
543802591.3723236,64834468.97068377,0.0006718597820796244,67185.97820796244,False,0.008592080943682714,WADS_FACTORIAL_PHI_MIN_K_MIN,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.205727700438706,0.019999999999999997,0.0,345.5311017091642,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.27009602506186e-05,0.3707,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.58e-11,0.008120712356132662,WADSWORTH,NA,0.013881504919967085,13.395652247768236,72.09146648398465,True,4.208713743914615,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,345.5311017091642,1.77e-15
148651919.4408774,17722917.12347411,0.0001836571722639804,18365.71722639804,False,0.008592080943682714,WADS_FACTORIAL_PHI_MIN_K_MED,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.205727700438706,0.019999999999999997,0.0,1264.0314986575752,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.27009602506186e-05,0.3707,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.78e-11,0.008120712356132662,WADSWORTH,NA,0.05078170787177831,49.00434809626607,72.09146648398465,True,4.206543954537657,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1264.0314986575752,1.77e-15
44984716.982632,5363270.208046092,5.557792961705793e-05,5557.7929617057935,False,0.008592080943682714,WADS_FACTORIAL_PHI_MIN_K_MAX,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.205727700438706,0.019999999999999997,0.0,4176.989900408251,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.27009602506186e-05,0.3707,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.91e-10,0.008120712356132662,WADSWORTH,NA,0.1678080658046654,161.9347835015021,72.09146648398465,True,4.205974713459226,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,4176.989900408251,1.77e-15
702123452.5043151,83710158.64433995,0.0008674627838791703,86746.27838791703,False,0.01109355054956818,WADS_FACTORIAL_PHI_MED_K_MIN,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.737125998194594,0.019999999999999997,0.0,230.97920710816084,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9310041620259094e-05,0.5126,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.58e-11,0.014498475877835742,WADSWORTH,NA,0.010751383279821959,10.37508486502819,72.09146648398465,True,7.740981388345168,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,230.97920710816084,1.77e-15
191929940.30394775,22882707.72630746,0.0002371265049358286,23712.65049358286,False,0.01109355054956818,WADS_FACTORIAL_PHI_MED_K_MED,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.737125998194594,0.019999999999999997,0.0,844.9745677754238,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9310041620259094e-05,0.5126,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.78e-11,0.014498475877835742,WADSWORTH,NA,0.03933100971985501,37.95442437966008,72.09146648398465,True,7.738179893772087,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,844.9745677754238,1.77e-15
58081416.489885755,6924714.6941391155,7.175870149366958e-05,7175.870149366958,False,0.01109355054956818,WADS_FACTORIAL_PHI_MED_K_MAX,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.737125998194594,0.019999999999999997,0.0,2792.216997320172,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9310041620259094e-05,0.5126,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.91e-10,0.014498475877835742,WADSWORTH,NA,0.12996925357253128,125.42032969749269,72.09146648398465,True,7.7374449257567885,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2792.216997320172,1.77e-15
1047489962.5056727,124886229.94567278,0.0012941578232712205,129415.78232712204,False,0.01655034140758963,WADS_FACTORIAL_PHI_MAX_K_MIN,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,19.734225058133028,0.02,0.0,71.39158208947433,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,4.372731645458918e-05,0.6733,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.58e-11,0.028411146092964273,WADSWORTH,NA,0.007206559124985295,6.954329555610809,72.09146648398465,True,19.7399768706809,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,71.39158208947433,1.77e-15
286338086.63649875,34138450.40037422,0.00035376632539247895,35376.6325392479,False,0.01655034140758963,WADS_FACTORIAL_PHI_MAX_K_MED,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,19.734225058133028,0.02,0.0,261.16667371972255,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,4.372731645458918e-05,0.6733,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.78e-11,0.028411146092964273,WADSWORTH,NA,0.0263632352800095,25.440522045209168,72.09146648398465,True,19.73579735291255,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,261.16667371972255,1.77e-15
86651002.1339771,10330902.791317433,0.00010705598747479204,10705.598747479204,False,0.01655034140758963,WADS_FACTORIAL_PHI_MAX_K_MAX,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,19.734225058133028,0.02,0.0,863.024821461367,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,4.372731645458918e-05,0.6733,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.91e-10,0.028411146092964273,WADSWORTH,NA,0.08711726537165769,84.06816108364967,72.09146648398465,True,19.734700862521805,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,863.024821461367,1.77e-15
135185658803.17203,16117411980.030094,0.16701981326456056,16701981.326456057,False,0.007114469128762541,VACA_PUB_FACTORIAL_PHI_MIN_K_MIN,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.6844550508012492,0.02,0.0,1.471920604733144,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.8796992481203007e-05,0.24,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.262739547780793e-14,0.004353383458646616,VACA_C1_PUBLISHED,NA,5.5840230498241534e-05,0.05388582243080308,72.09146648398465,True,3.426765331977074,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.471920604733144,1.77e-15
71388518454.89145,8511244260.433852,0.08819942238791555,8819942.238791555,False,0.007114469128762541,VACA_PUB_FACTORIAL_PHI_MIN_K_MED,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.6844550508012492,0.02,0.0,2.7873187588637984,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.8796992481203007e-05,0.24,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.965845044477272e-14,0.004353383458646616,VACA_C1_PUBLISHED,NA,0.00010574247107251077,0.10204148458497289,72.09146648398465,True,3.0764524836364298,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2.7873187588637984,1.77e-15
11695123081.572947,1394342554.7625277,0.014449145645207542,1444914.5645207542,False,0.007114469128762541,VACA_PUB_FACTORIAL_PHI_MIN_K_MAX,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,2.6844550508012492,0.02,0.0,17.014148142684707,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.8796992481203007e-05,0.24,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,6.083278541952441e-13,0.004353383458646616,VACA_C1_PUBLISHED,NA,0.0006454654897578451,0.6228741976163205,72.09146648398465,True,2.7486734758910605,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,17.014148142684707,1.77e-15
142695973181.12604,17012823756.698435,0.1762986917792584,17629869.17792584,False,0.0075097174136937945,VACA_PUB_FACTORIAL_PHI_MED_K_MIN,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.061241201154381,0.02,0.0,1.3752162692913115,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.984126984126984e-05,0.28,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.262739547780793e-14,0.005361111111111112,VACA_C1_PUBLISHED,NA,5.290127099833408e-05,0.05104972651339239,72.09146648398465,True,3.8447909423955293,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.3752162692913115,1.77e-15
75354547257.94098,8984091163.791288,0.09309939029835532,9309939.029835531,False,0.0075097174136937945,VACA_PUB_FACTORIAL_PHI_MED_K_MED,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.061241201154381,0.02,0.0,2.6041935227785658,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.984126984126984e-05,0.28,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.965845044477272e-14,0.005361111111111112,VACA_C1_PUBLISHED,NA,0.0001001770778581681,0.09667088013313221,72.09146648398465,True,3.4750162691470714,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2.6041935227785658,1.77e-15
12344852141.660334,1471806030.0271127,0.015251875958830183,1525187.5958830183,False,0.0075097174136937945,VACA_PUB_FACTORIAL_PHI_MED_K_MAX,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,3.061241201154381,0.02,0.0,15.896328415210002,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,1.984126984126984e-05,0.28,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,6.083278541952441e-13,0.005361111111111112,VACA_C1_PUBLISHED,NA,0.0006114936218758532,0.5900913451101983,72.09146648398465,True,3.1290273165269595,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,15.896328415210002,1.77e-15
160532969828.76675,19139426726.285732,0.19833602825166566,19833602.825166564,False,0.008448432090405517,VACA_PUB_FACTORIAL_PHI_MAX_K_MIN,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.0405018652713025,0.019999999999999997,0.0,1.1779780268469513,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.2321428571428568e-05,0.36,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.262739547780793e-14,0.007754464285714284,VACA_C1_PUBLISHED,NA,4.702335199851919e-05,0.04537753467857102,72.09146648398465,True,4.921995324167594,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1.1779780268469513,1.77e-15
84773865665.18358,10107102559.265198,0.1047368140856497,10473681.40856497,False,0.008448432090405517,VACA_PUB_FACTORIAL_PHI_MAX_K_MED,SYNTHETIC_WITHIN_SOURCE_SENSITIVITY,FIXED_DOSE_MASS_CONSERVING_PRIMARY,4.0405018652713025,0.019999999999999997,0.0,2.2306911399987803,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,2.2321428571428568e-05,0.36,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.965845044477272e-14,0.007754464285714284,VACA_C1_PUBLISHED,NA,8.904629142948277e-05,0.08592967122945087,72.09146648398465,True,4.505998816763079,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2.2306911399987803,1.77e-15
