geometry_id,physical_lineage_id,family,L,voxel_um,seed,relation,frozen_relation,analysis_relation,parent_id,geometry_sha256,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,state_phis,state_amp,state_hlen,restriction_fraction
BASE-L72-S1709,LINEAGE-1332d73a83e1d154,BASELINE,72,30.0,1709,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,8c8f14815ff2a339957adffea80945e1569f561bf49d1d8f86d7ee7c0eb78159,0.44347457990397804,0.44337277091906724,0.44337277091906724,0.44337277091906724,0.5565254200960219,0.16805984224965706,1.0,2.449489742783178,5.385164807134504,-40,0.55,0,8,0.0
BASE-L72-S1801,LINEAGE-64e19ce941ac05fa,BASELINE,72,30.0,1801,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,71e7247ec003cf899b8534e02152991bdcc682342d8a31718f6d5ff630afc09c,0.4490981867283951,0.4489722650891632,0.4489722650891632,0.4489722650891632,0.5509018132716049,0.15556948731138545,1.0,2.8284271247461903,6.708203932499369,-31,0.55,0,8,0.0
BASE-L72-S1901,LINEAGE-985cd241088f383c,BASELINE,72,30.0,1901,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,ddae6ef3d200fbfa3a7924c2daf24e18f23c1c43910bcb9eda7bd381e17ffc53,0.44936074674211246,0.4493044838820302,0.4493044838820302,0.4493044838820302,0.5506392532578875,0.15373156721536352,1.0,2.8284271247461903,5.830951894845301,-20,0.55,0,8,0.0
BASE-L72-S2003,LINEAGE-be11d2b1beb0140b,BASELINE,72,30.0,2003,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,35b1daf14f69afa1053d15cb25e0cf2a9803bef443e99209c579e8c71d093144,0.4467726551783265,0.4467244298696845,0.4467244298696845,0.4467244298696845,0.5532273448216736,0.15328146433470508,1.0,2.8284271247461903,6.0,-24,0.55,0,8,0.0
BASE-L72-S211,LINEAGE-16a9ee7bb30a7f60,BASELINE,72,30.0,211,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,17b64f279bcec4bb5fbd558eb365d9af7c6efa7976bce5d678387fc54c851e98,0.44622878086419754,0.4461189343278464,0.4461189343278464,0.4461189343278464,0.5537712191358025,0.15608389060356653,1.0,2.449489742783178,5.916079783099616,-18,0.55,0,8,0.0
BASE-L72-S2111,LINEAGE-f5636c8f11577420,BASELINE,72,30.0,2111,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,a87456def0b368cac414b4c813ad71bf56b74ef97dbf71a69c356b2b45cd416e,0.4416822059327846,0.44161522633744854,0.44161522633744854,0.44161522633744854,0.5583177940672154,0.15658221879286693,1.0,2.449489742783178,5.656854249492381,-24,0.55,0,8,0.0
BASE-L72-S2203,LINEAGE-534c35432842d84e,BASELINE,72,30.0,2203,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,f9e623867ec78c92db52398fca667215333316fb1e941577edc197d7f863cdc2,0.4460519547325103,0.44586173268175583,0.44586173268175583,0.44586173268175583,0.5539480452674898,0.1563625257201646,1.0,2.449489742783178,5.656854249492381,-21,0.55,0,8,0.0
BASE-L72-S2309,LINEAGE-e849783f3be2ad63,BASELINE,72,30.0,2309,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,5bbdee1df3235a138f325b96e797bb54cf0ebbae1f3d37886f60ab76a9a78c5f,0.4493178798010974,0.449194637345679,0.449194637345679,0.449194637345679,0.5506821201989026,0.1595025291495199,1.0,2.8284271247461903,5.830951894845301,-30,0.55,0,8,0.0
BASE-L72-S2411,LINEAGE-4ef7181e1386cd31,BASELINE,72,30.0,2411,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,2805154833267fbb2558be569f219b63e744deecc91e5a4b53697b80742fbad3,0.448843664266118,0.4487793638545953,0.4487793638545953,0.4487793638545953,0.551156335733882,0.15465320644718794,1.0,2.8284271247461903,5.830951894845301,-25,0.55,0,8,0.0
BASE-L72-S307,LINEAGE-c95d00b9313aa305,BASELINE,72,30.0,307,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,1a8b30f8646e4da12d60cb779e608a5e4138240dee9180bd70ade69872e0e4cf,0.44498831875857336,0.4448570387517147,0.4448570387517147,0.4448570387517147,0.5550116812414266,0.15771283436213993,1.0,2.8284271247461903,5.830951894845301,-29,0.55,0,8,0.0
BASE-L72-S401,LINEAGE-1fe3385179f34f6d,BASELINE,72,30.0,401,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,eb164b4a29c505426c1e52d45a713995f0496f4fda55126f2f6bca9ae194ff04,0.44970636145404663,0.4496554569615912,0.4496554569615912,0.4496554569615912,0.5502936385459534,0.14555469821673525,1.0,3.0,6.708203932499369,-29,0.55,0,8,0.0
BASE-L72-S503,LINEAGE-09e803ec60d4c133,BASELINE,72,30.0,503,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,689ad82acdfed8bb6d646ed81a58408ef41c49adfd9c654ca05226ba19b4694d,0.443171832133059,0.4431128900891632,0.4431128900891632,0.4431128900891632,0.556828167866941,0.1631355024005487,1.0,2.449489742783178,5.656854249492381,-32,0.55,0,8,0.0
BASE-L72-S601,LINEAGE-e1a6ad8d913ca3d0,BASELINE,72,30.0,601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,d823a3b2f0baf0ac002eca4294ad94ef930a8184932ff941b0f4bfd6cbe1c51f,0.445711698388203,0.4456232853223594,0.4456232853223594,0.4456232853223594,0.554288301611797,0.15546231995884774,1.0,2.8284271247461903,6.164414002968976,-30,0.55,0,8,0.0
BASE-L72-S701,LINEAGE-7a4322a4a647a9bd,BASELINE,72,30.0,701,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,18fa8b84f9319299fcbb48ae8da16c47792c76e43650c5acd33c1974919b10b5,0.4470486111111111,0.4469977066186557,0.4469977066186557,0.4469977066186557,0.5529513888888888,0.15902563443072704,1.0,2.449489742783178,5.744562646538029,-22,0.55,0,8,0.0
BASE-L72-S809,LINEAGE-9ad272e9ec5c6d77,BASELINE,72,30.0,809,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,6b35fca618521defabc355f3d2c05e37ab821e6820494b12ab6972c4f10be261,0.4418670696159122,0.44177061899862824,0.44177061899862824,0.44177061899862824,0.5581329303840878,0.14394718792866942,1.0,3.0,7.14142842854285,-14,0.55,0,8,0.0
BASE-L72-S907,LINEAGE-d3d255c61ef58d1e,BASELINE,72,30.0,907,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,6e417723d7c6720931146780046bee243cca625afd4f7c00865cae2ea36730db,0.4492830504115226,0.44920267489711935,0.44920267489711935,0.44920267489711935,0.5507169495884774,0.1483571244855967,1.0,2.8284271247461903,6.4031242374328485,-28,0.55,0,8,0.0
BASE-L96-S1009,LINEAGE-299810a93215ec66,BASELINE,96,30.0,1009,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,b9089cc3c2b15e5018ad417264dc82dba1210b6cb86f8cda014ac886187d3a8d,0.4486592610677083,0.4485982259114583,0.4485982259114583,0.4485982259114583,0.5513407389322916,0.15557409215856483,1.0,2.8284271247461903,6.0,-58,0.55,0,8,0.0
BASE-L96-S101,LINEAGE-c32e5076a417494e,BASELINE,96,30.0,101,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,8bdc632df520eb8c31c8966e0ef5a1a7bd1545da93e92373bc68a3cdc8cdc9fb,0.449615478515625,0.44950471100983797,0.44950471100983797,0.44950471100983797,0.550384521484375,0.1553955078125,1.0,2.8284271247461903,6.4031242374328485,-56,0.55,0,8,0.0
BASE-L96-S1103,LINEAGE-ee4941e04b23c0b4,BASELINE,96,30.0,1103,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,f819ec3cd64549b0518b8f0844bfe0aa5df8dc8e87ddeca1abd4062817419eba,0.44896217628761576,0.4488966200086806,0.4489000108506944,0.4488966200086806,0.5510378237123843,0.15205213758680555,1.0,2.8284271247461903,6.082762530298219,-56,0.55,0,8,0.0
BASE-L96-S1201,LINEAGE-4f99d6e91b3a20c1,BASELINE,96,30.0,1201,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,9e8b72a1105002e0b7c494e9cb8814faffa2622de2490236f28c8480558810f8,0.4482467086226852,0.44818906430844907,0.44818906430844907,0.44818906430844907,0.5517532913773148,0.1505443431712963,1.0,2.8284271247461903,6.4031242374328485,-67,0.55,0,8,0.0
BASE-L96-S211,LINEAGE-d975671ff908f2de,BASELINE,96,30.0,211,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,e813413b59b2a0f3a2c44748bb704779a51cdfd1c44d86e0012f281d61c36a56,0.44929447880497686,0.4492255316840278,0.4492255316840278,0.4492255316840278,0.5507055211950231,0.14942988642939814,1.0,2.8284271247461903,6.324555320336759,-57,0.55,0,8,0.0
BASE-L96-S307,LINEAGE-f9a4410181f7acc9,BASELINE,96,30.0,307,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,97005d33a9924ad2cc3b7e00d28b1a0b96e2f38d56eae6545d3c3eea49e5c649,0.44568436234085645,0.4455498589409722,0.4455498589409722,0.4455498589409722,0.5543156376591435,0.1549750434027778,1.0,2.8284271247461903,6.4031242374328485,-78,0.55,0,8,0.0
BASE-L96-S401,LINEAGE-1b7157294a590468,BASELINE,96,30.0,401,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,0188efa84ef03e17c15b8284fcdb160dea46e0556dc571434bd16cdde8880f38,0.4464133933738426,0.4463512279369213,0.4463512279369213,0.4463512279369213,0.5535866066261574,0.15063928674768517,1.0,2.8284271247461903,6.324555320336759,-46,0.55,0,8,0.0
BASE-L96-S503,LINEAGE-797aa1f4deef17f2,BASELINE,96,30.0,503,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,0e06df36ba461f61132179af89d581daaed38faa09293289fc5fa94de0816055,0.44908198603877314,0.4490028663917824,0.449005126953125,0.4490028663917824,0.5509180139612269,0.1519187644675926,1.0,2.8284271247461903,6.4031242374328485,-60,0.55,0,8,0.0
BASE-L96-S601,LINEAGE-93fade368a5d7245,BASELINE,96,30.0,601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,99a0eaae08b0b3381249adf39a402a2dfeae159ec2d3673c2f425f6fbcf83f2c,0.4484015570746528,0.44829757125289355,0.44829757125289355,0.44829757125289355,0.5515984429253472,0.1577216254340278,1.0,2.8284271247461903,5.830951894845301,-78,0.55,0,8,0.0
BASE-L96-S701,LINEAGE-81893c590df8091d,BASELINE,96,30.0,701,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,1d5b3cefabb96c915a8db8f2907b22a238dcff4f540186d50bea787b0bc0f46b,0.4498584888599537,0.44977371780960645,0.44977371780960645,0.44977371780960645,0.5501415111400463,0.15062120225694445,1.0,2.8284271247461903,6.164414002968976,-63,0.55,0,8,0.0
BASE-L96-S809,LINEAGE-49702d1c82fc8f8b,BASELINE,96,30.0,809,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,474e11fe0e9e97286fbd6c9e9d68e5efb5704ab057cc75c035a75b7f9ded2da4,0.4490458170572917,0.4489712185329861,0.4489712185329861,0.4489712185329861,0.5509541829427084,0.15732602719907407,1.0,2.8284271247461903,6.164414002968976,-86,0.55,0,8,0.0
BASE-L96-S907,LINEAGE-f3791e0d1fdd1031,BASELINE,96,30.0,907,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,adf0f7e363ed6a20d2a57c92e2c2ee0abe252af5d78a3942255adc6af617c590,0.4484931098090278,0.4483936451099537,0.4483936451099537,0.4483936451099537,0.5515068901909722,0.15781430844907407,1.0,2.8284271247461903,6.0,-75,0.55,0,8,0.0
DEP00-L40-S101,LINEAGE-6ca7820524bc75f9,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S101,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.55,0,8,0.0
DEP00-L40-S211,LINEAGE-da7edd8ce9b9b489,THROAT_RESTRICTION,40,30.0,211,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S211,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.55,0,8,0.0
DEP00-L40-S307,LINEAGE-843ab07fcc10c42f,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S307,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,0.55,0,8,0.0
DEP00-L40-S401,LINEAGE-35ffbdf7c6010b57,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S401,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,0.55,0,8,0.0
DEP00-L40-S503,LINEAGE-a156966db45222e2,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S503,aabc25d1d2487ecdcfb50c7c91e005c19b1dd0036f551767947afdc65490fb55,0.41021875,0.410109375,0.410109375,0.410109375,0.58978125,0.15240625,1.0,2.449489742783178,6.0,-2,0.55,0,8,0.0
DEP00-L40-S601,LINEAGE-b29014f14329deae,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S601,0cb40b71d69f59426569ee0f2f346d9e00273ed30ee6fdd41dc640489eaac4ec,0.417125,0.417078125,0.417078125,0.417078125,0.582875,0.149375,1.0,2.8284271247461903,6.082762530298219,0,0.55,0,8,0.0
DEP00-L40-S701,LINEAGE-10d3819d55720b7f,THROAT_RESTRICTION,40,30.0,701,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S701,82aa4557ba6e0f9cca8a11f57148d2888fa4592638c13bea4928e3918f3eae17,0.3968125,0.39675,0.39675,0.39675,0.6031875,0.16721875,1.0,2.23606797749979,5.0,-2,0.55,0,8,0.0
DEP00-L40-S809,LINEAGE-96b7bea488703442,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S809,3b87f9ad30892debce6f609408b39f6b7fc5e94b1952e449dfb1b74aaf98e918,0.42140625,0.421234375,0.421234375,0.421234375,0.57859375,0.16221875,1.0,2.23606797749979,5.0,-2,0.55,0,8,0.0
DEP10-L40-S101,LINEAGE-6ca7820524bc75f9,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S101,92071fa8c6ea3bd598263e96c575297a7d051b3e4bd5633a204ed668cb832cc5,0.35303125,0.352109375,0.352109375,0.352109375,0.64696875,0.22653125,1.0,1.7320508075688772,4.242640687119285,-27,0.55,0,8,0.1
DEP10-L40-S211,LINEAGE-da7edd8ce9b9b489,THROAT_RESTRICTION,40,30.0,211,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S211,fe567ce36cf74f634f92860337cfa1d1082111af8470e8fe1f4a0d8e11b4c35c,0.377078125,0.3758125,0.3758125,0.3758125,0.622921875,0.21271875,1.0,2.23606797749979,4.898979485566356,-41,0.55,0,8,0.1
DEP10-L40-S307,LINEAGE-843ab07fcc10c42f,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S307,9481d8e858236396b392869c63a96f8f49943b60de3830e53afdd431bbd32686,0.387203125,0.38625,0.38625,0.38625,0.612796875,0.2025,1.0,2.23606797749979,5.385164807134504,-19,0.55,0,8,0.1
DEP10-L40-S401,LINEAGE-35ffbdf7c6010b57,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S401,85e0aebac61b442992755c22e7d772ce58a745d4aafd4e10f681ef94ed53cb0d,0.393296875,0.39284375,0.39284375,0.39284375,0.606703125,0.16134375,1.0,2.449489742783178,5.385164807134504,0,0.55,0,8,0.1
DEP10-L40-S503,LINEAGE-a156966db45222e2,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S503,088e7b720a49c73b2e2cdbe8cda2d58aae23807ceae5958d4dc491ef5a1d0345,0.369203125,0.36865625,0.36865625,0.36865625,0.630796875,0.197625,1.0,2.23606797749979,5.385164807134504,-40,0.55,0,8,0.1
DEP10-L40-S601,LINEAGE-b29014f14329deae,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S601,c702fc6a1bb6cdd00cf98ac35a229d1ca72da214084135cbb842f638fd4cb264,0.37540625,0.3741875,0.3741875,0.3741875,0.62459375,0.1919375,1.0,2.23606797749979,5.477225575051661,-32,0.55,0,8,0.1
DEP10-L40-S701,LINEAGE-10d3819d55720b7f,THROAT_RESTRICTION,40,30.0,701,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S701,bc196d78ab961ff1ba13bed1721d34885432acd331636b073acf5ba09d50dd64,0.357125,0.356390625,0.356390625,0.356390625,0.642875,0.21778125,1.0,2.0,4.242640687119285,-28,0.55,0,8,0.1
DEP10-L40-S809,LINEAGE-96b7bea488703442,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S809,5820070eb677bbc7638fc783b8af3939368cef92a663fccb0204b766b8e53eee,0.379265625,0.37859375,0.37859375,0.37859375,0.620734375,0.212125,1.0,2.0,4.47213595499958,-27,0.55,0,8,0.1
DEP20-L40-S101,LINEAGE-6ca7820524bc75f9,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S101,61c787d1119392383c363247958b3008065607a14b77b14f2f70ddac1661fd1d,0.313796875,0.312609375,0.312609375,0.312609375,0.686203125,0.1975,1.0,2.0,4.242640687119285,-12,0.55,0,8,0.2
DEP20-L40-S211,LINEAGE-da7edd8ce9b9b489,THROAT_RESTRICTION,40,30.0,211,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S211,fbbbb0b132555ce7af17b600c20aaf60ba8905e7c566a34f24da2ed3980e732b,0.335171875,0.334328125,0.334328125,0.334328125,0.664828125,0.166,1.0,2.23606797749979,4.898979485566356,2,0.55,0,8,0.2
DEP20-L40-S307,LINEAGE-843ab07fcc10c42f,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S307,61bbadbb924b06da5855b675059f94cce5e18af5b2b4606db7a98bcac0abe67a,0.3441875,0.344015625,0.344015625,0.344015625,0.6558125,0.15015625,1.0,2.23606797749979,5.385164807134504,0,0.55,0,8,0.2
DEP20-L40-S401,LINEAGE-35ffbdf7c6010b57,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S401,7c062a258ed2e184e12ec7c0a1d96f381fec1c2885db7488a77c7f6bf3a2539e,0.34959375,0.3495625,0.3495625,0.3495625,0.65040625,0.1315,1.0,2.449489742783178,5.196152422706632,3,0.55,0,8,0.2
DEP20-L40-S503,LINEAGE-a156966db45222e2,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S503,88030e90cc026f25d2f0c4db52a84f0a3d0c9f25760644b596ce4062fb76bd0d,0.328171875,0.328125,0.328125,0.328125,0.671828125,0.1478125,1.0,2.23606797749979,5.477225575051661,-3,0.55,0,8,0.2
DEP20-L40-S601,LINEAGE-b29014f14329deae,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S601,af9e29ecbd3cd7e165987a50853987f48a0d41d163eb1383e7615b22d78f2deb,0.333703125,0.33365625,0.33365625,0.33365625,0.666296875,0.13853125,1.0,2.449489742783178,5.477225575051661,0,0.55,0,8,0.2
DEP20-L40-S701,LINEAGE-10d3819d55720b7f,THROAT_RESTRICTION,40,30.0,701,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S701,58e9c2f148a0b5890947ebd94c8898ab67638c72fe9d7b26c7aaa68386957ab8,0.317453125,0.31678125,0.31678125,0.31678125,0.682546875,0.18196875,1.0,2.0,4.242640687119285,-1,0.55,0,8,0.2
DEP20-L40-S809,LINEAGE-96b7bea488703442,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S809,a87602b909f7556ed6308393eab36274e03687c98feb5174d91b9cf03828e84c,0.337125,0.33675,0.33675,0.33675,0.662875,0.1678125,1.0,2.23606797749979,4.47213595499958,3,0.55,0,8,0.2
DEP30-L40-S101,LINEAGE-6ca7820524bc75f9,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S101,f33ea0e285a99b8a7103c7852f996bf729540058441d42624459d67a6c342758,0.274578125,0.27409375,0.27409375,0.27409375,0.725421875,0.16815625,1.0,1.7320508075688772,4.123105625617661,-12,0.55,0,8,0.3
DEP30-L40-S211,LINEAGE-da7edd8ce9b9b489,THROAT_RESTRICTION,40,30.0,211,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S211,d25a1338017d502909d6687ef234557bdd6dd55c03893496d23fa20f40961551,0.29328125,0.29303125,0.29303125,0.29303125,0.70671875,0.15290625,1.0,2.0,4.58257569495584,0,0.55,0,8,0.3
DEP30-L40-S307,LINEAGE-843ab07fcc10c42f,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S307,609d1060bf0cf2c8ef98f7b7ecfda84f7ed124537ebcac8e0a8176b6536ac684,0.301171875,0.30109375,0.30109375,0.30109375,0.698828125,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,0.55,0,8,0.3
DEP30-L40-S401,LINEAGE-35ffbdf7c6010b57,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S401,f1e276b3155860e659922e5afe4ca6c3170f732579db2746ad42d45be0373c3c,0.30590625,0.305890625,0.305890625,0.305890625,0.69409375,0.12909375,1.0,2.23606797749979,5.0,1,0.55,0,8,0.3
DEP30-L40-S503,LINEAGE-a156966db45222e2,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S503,180c7355dfe195503c226e28c842cc5b8d343b482e551bbf03ae60b5e9eab24b,0.28715625,0.28703125,0.28703125,0.28703125,0.71284375,0.14275,1.0,2.23606797749979,5.385164807134504,-1,0.55,0,8,0.3
DEP30-L40-S601,LINEAGE-b29014f14329deae,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S601,31700e95ce538931c3da8e3fbc670f4907f1bf49028efae12dd6a8c5bf00b99d,0.291984375,0.291921875,0.291859375,0.291859375,0.708015625,0.125875,1.0,2.23606797749979,5.196152422706632,2,0.55,0,8,0.3
DEP30-L40-S701,LINEAGE-10d3819d55720b7f,THROAT_RESTRICTION,40,30.0,701,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S701,982c5de2e25c44b99deca5fa278203348488da7450812c057cd11512937f7110,0.277765625,0.27746875,0.27746875,0.27746875,0.722234375,0.16221875,1.0,2.0,4.123105625617661,-3,0.55,0,8,0.3
DEP30-L40-S809,LINEAGE-96b7bea488703442,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S809,5a748d776e8e811c8f78785c04c6ebb7914ae5248158229dda122a568e64604f,0.294984375,0.29459375,0.29459375,0.29459375,0.705015625,0.15934375,1.0,2.0,4.242640687119285,-7,0.55,0,8,0.3
DEP40-L40-S101,LINEAGE-6ca7820524bc75f9,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,PAIRED_TRANSFORMATION,BASE-L40-S101,c007b488def3b6b96e929fbc97e8fa749bd2ee0253e2b4e5b5c3357ec7bc9486,0.23534375,0.235171875,0.235171875,0.235171875,0.76465625,0.14359375,1.0,1.7320508075688772,4.123105625617661,-1,0.55,0,8,0.4
