case_id,geometry_id,family,L,voxel_um,seed,relation,parent_id,direction,force,precision,purpose,status,geometry_sha256,K_gross_lu2,K_void_lu2,q_box_lu,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,velocity_cv,flux_gini,top_10_flow_share,top_25_flow_share,normalized_flow_entropy,Mach,steps,wall_seconds,state_phis,state_amp,state_hlen,restriction_fraction,physical_lineage_id
BASE-L40-S2411-X,BASE-L40-S2411,BASELINE,40,30.0,2411,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,43509f9b16fead71b8a54860bffd3fab2d0cab8ed7455f42829debbcfdc6bdbc,0.5938666926342093,1.3443026324970606,2.5451429684323262e-05,0.441765625,0.441671875,0.441671875,0.441671875,0.558234375,0.1491875,1.0,2.8284271247461903,6.0,-4,1.1912998779424246,0.5705472497386018,0.43610134993882005,0.7008669182032308,0.7940553323037023,0.0007135366680427333,2200,0.9,0.55,0,8,0.0,LINEAGE-d91880435533bf60
BASE-L40-S307-X,BASE-L40-S307,BASELINE,40,30.0,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,2.6532356575802143,6.166954134197701,0.00011371009961058063,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4479323706400622,0.6512006705557938,0.5233249037166476,0.7436785987157789,0.7237028866357147,0.0017094421112985227,5000,1.2,0.55,0,8,0.0,LINEAGE-843ab07fcc10c42f
BASE-L40-S401-X,BASE-L40-S401,BASELINE,40,30.0,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,3.0731911713542965,7.032474076325621,0.0001317081930580413,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,1.0507146272724652,0.554479125803868,0.3219459873595395,0.6048079975117647,0.7848191732899084,0.0014508556434315292,6600,1.4,0.55,0,8,0.0,LINEAGE-35ffbdf7c6010b57
BASE-L40-S503-X,BASE-L40-S503,BASELINE,40,30.0,503,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,aabc25d1d2487ecdcfb50c7c91e005c19b1dd0036f551767947afdc65490fb55,0.9626428042767753,2.3466572512269983,4.1256120183290375e-05,0.41021875,0.410109375,0.410109375,0.410109375,0.58978125,0.15240625,1.0,2.449489742783178,6.0,-2,0.9232673945267751,0.47696145436043735,0.358430585678187,0.5879333093286347,0.8628030735230529,0.0008087961550918944,1600,0.8,0.55,0,8,0.0,LINEAGE-a156966db45222e2
BASE-L40-S601-X,BASE-L40-S601,BASELINE,40,30.0,601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,0cb40b71d69f59426569ee0f2f346d9e00273ed30ee6fdd41dc640489eaac4ec,2.5141864828555467,6.0274173997136264,0.00010775084926523773,0.417125,0.417078125,0.417078125,0.417078125,0.582875,0.149375,1.0,2.8284271247461903,6.082762530298219,0,1.4458821527507275,0.6495639076619285,0.4965865722306304,0.7135146172516559,0.7150721141680189,0.0017773015154229407,9200,1.6,0.55,0,8,0.0,LINEAGE-b29014f14329deae
BASE-L40-S701-X,BASE-L40-S701,BASELINE,40,30.0,701,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,82aa4557ba6e0f9cca8a11f57148d2888fa4592638c13bea4928e3918f3eae17,0.5590387451503158,1.4088234245400935,2.395880336358497e-05,0.3968125,0.39675,0.39675,0.39675,0.6031875,0.16721875,1.0,2.23606797749979,5.0,-2,1.1391966233020907,0.5390095363051834,0.40505874113224094,0.66303161804358,0.8192182794119894,0.0008116207905391102,21800,2.8,0.55,0,8,0.0,LINEAGE-10d3819d55720b7f
BASE-L40-S809-X,BASE-L40-S809,BASELINE,40,30.0,809,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,3b87f9ad30892debce6f609408b39f6b7fc5e94b1952e449dfb1b74aaf98e918,0.9223871292584113,2.188831155822704,3.953087696821763e-05,0.42140625,0.421234375,0.421234375,0.421234375,0.57859375,0.16221875,1.0,2.23606797749979,5.0,-2,0.9805584053847395,0.523610287722099,0.31834473308133304,0.599864478510487,0.8210045447344791,0.000832580781266357,4400,1.1,0.55,0,8,0.0,LINEAGE-96b7bea488703442
BASE-L40-S907-X,BASE-L40-S907,BASELINE,40,30.0,907,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,e9d11d51a094fbd84c841e7e3cb057d66ca13fb015c52ca14b79aa3b4e487f6e,0.2169638596360873,0.5615370032638947,9.298451127260885e-06,0.386375,0.38615625,0.38615625,0.38615625,0.613625,0.1745625,1.0,2.23606797749979,5.196152422706632,-8,0.9866274988740619,0.5124521611601669,0.3541400271834214,0.6118151180862703,0.8401073233914077,0.00052048689438294,7000,1.4,0.55,0,8,0.0,LINEAGE-d156fbccd1022574
BASE-L56-S1009-X,BASE-L56-S1009,BASELINE,56,30.0,1009,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,a93f4a8811147ee6c60be40376e882bba4ff38fbb72e7a1ecd1c7011f5be136b,1.954957861261526,4.429616800806443,8.37839083397797e-05,0.4413379190962099,0.4412411169825073,0.4412411169825073,0.4412411169825073,0.5586620809037901,0.14729865160349853,1.0,2.8284271247461903,6.082762530298219,-8,1.064121658647563,0.5254656101957946,0.3891688906625316,0.6167347497830209,0.8306341510413325,0.0015185592827786352,1600,1.1,0.55,0,8,0.0,LINEAGE-f738d59e45a6c072
BASE-L56-S101-X,BASE-L56-S101,BASELINE,56,30.0,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,7ac323c261287810459d4c344e6a8b4d736d9e22820fb2d896074092e37a3755,2.032188587928425,4.659740054807326,8.709379662550395e-05,0.43611629919825073,0.4360821337463557,0.4360821337463557,0.4360821337463557,0.5638837008017493,0.14157024416909622,1.0,3.0,6.082762530298219,-6,0.7909983767913376,0.4176914572490141,0.3079154980883037,0.5209744168752507,0.8948731285023365,0.0014050225886425318,7200,4.2,0.55,0,8,0.0,LINEAGE-88c22b9a3cfe9f9b
BASE-L56-S1103-X,BASE-L56-S1103,BASELINE,56,30.0,1103,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,d7d3c57be56cc6fa1dd72ca6604ad5fbe7692662c2035575d909e0c89c880f66,1.338036902883836,3.005021851972578,5.7344438695021545e-05,0.44526694606413997,0.4451587554664723,0.4451587554664723,0.4451587554664723,0.55473305393586,0.16003097667638483,1.0,2.449489742783178,5.744562646538029,-14,0.681370251517706,0.33830239899415765,0.293631891296676,0.4762966360167993,0.9265285202671178,0.0011433846434196157,3000,1.5,0.55,0,8,0.0,LINEAGE-ebbbba25c34a498a
BASE-L56-S1201-X,BASE-L56-S1201,BASELINE,56,30.0,1201,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,2b755b1537acb7873ca86b49014dcbca6af80054b6ae6444676e7b9e13234b93,1.3373524205772553,3.1170515440839752,5.7315103739025246e-05,0.42904405065597667,0.42895863702623904,0.42895863702623904,0.42895863702623904,0.5709559493440233,0.171863611516035,1.0,2.23606797749979,5.0990195135927845,-23,1.0637548292338377,0.4514848073794838,0.3848077833327562,0.5562115329597688,0.8638178505049252,0.0013242828993044952,3000,1.5,0.55,0,8,0.0,LINEAGE-a2c8b5f1c84d6c99
BASE-L56-S1301-X,BASE-L56-S1301,BASELINE,56,30.0,1301,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,20a6e5bcdfc8d300e4639a02fd520e2dd70ebfbda52ed8693520b031d3e2757f,1.6162810609664642,3.6222252469651943,6.926918832713419e-05,0.44621219023323616,0.446064139941691,0.446064139941691,0.446064139941691,0.5537878097667639,0.160167638483965,1.0,2.449489742783178,5.656854249492381,-10,0.9285198174167772,0.4885882069227425,0.33775366723127875,0.5727966341796262,0.8542800228703755,0.001194000433011785,3600,1.6,0.55,0,8,0.0,LINEAGE-fcc04a903b115429
BASE-L56-S1409-X,BASE-L56-S1409,BASELINE,56,30.0,1409,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,79f874032a4d1dc626f5a87c068ad272173d15cabd8e7864296d2e26cbf6ab7d,1.1432892711891116,2.572748794212619,4.899811162239051e-05,0.44438433855685133,0.44428753644314867,0.44428753644314867,0.44428753644314867,0.5556156614431487,0.16106732871720117,1.0,2.449489742783178,5.656854249492381,-23,0.5988162003587756,0.3177375941581265,0.274088298701984,0.450554475158325,0.9406216190026044,0.000935395011243086,11000,3.7,0.55,0,8,0.0,LINEAGE-73cecfe33f90d28d
BASE-L56-S1511-X,BASE-L56-S1511,BASELINE,56,30.0,1511,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,e8c6f351ef9151a73aae214115ac1622951461b2bf59f1996cdeac875dd7e9f6,1.162962641194595,2.6688643867498203,4.984125605119694e-05,0.43575186771137026,0.43567784256559766,0.43567784256559766,0.43567784256559766,0.5642481322886297,0.16840151239067055,1.0,2.449489742783178,5.196152422706632,-16,0.6108902572485301,0.32636552617175263,0.255405614427809,0.4493169041122215,0.9378297961891755,0.0008581519134951677,2600,1.3,0.55,0,8,0.0,LINEAGE-cc5f8384ef1e3b38
BASE-L56-S1601-X,BASE-L56-S1601,BASELINE,56,30.0,1601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,1bd149a4830ddced50717460a8f4b0791d384e3f2f11bb1a85a0ee4144f92765,1.104916186105538,2.556467035639511,4.73535508330945e-05,0.43220435495626824,0.43205630466472306,0.43205630466472306,0.43205630466472306,0.5677956450437318,0.16085094752186588,1.0,2.449489742783178,5.385164807134504,-18,0.9460848238011405,0.47901479428631233,0.34883404200705337,0.5836956181718023,0.8618268802819015,0.0010769465802858407,9200,3.2,0.55,0,8,0.0,LINEAGE-b312bcac8ad70e9b
BASE-L56-S1709-X,BASE-L56-S1709,BASELINE,56,30.0,1709,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,2afec99ab3c7b416f099cc80e8cae02f7950199442cb9f6f7702397012a571e4,2.3397787514966693,5.31355582137615,0.00010027623220700013,0.4403414267492711,0.4402730958454811,0.4402730958454811,0.4402730958454811,0.5596585732507289,0.15471255466472303,1.0,2.8284271247461903,5.830951894845301,-14,1.1661965711801492,0.5464419914929606,0.465875105506504,0.6548462433732466,0.8125478666225047,0.001746373587133991,1600,1.1,0.55,0,8,0.0,LINEAGE-864c6dc62e1a367b
BASE-L56-S1801-X,BASE-L56-S1801,BASELINE,56,30.0,1801,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,d477682340b957f119640b7a6016c9ccb976915bc231d09c1c3aaa391067d038,1.8202538828882857,4.090045752745233,7.801088069521225e-05,0.44504487062682213,0.444919597303207,0.444919597303207,0.444919597303207,0.5549551293731778,0.16052068148688048,1.0,2.449489742783178,6.0,-13,0.9308939018102562,0.457504161104675,0.3587252043907565,0.5637849790670066,0.8709378375422274,0.0016590455013994771,2400,1.3,0.55,0,8,0.0,LINEAGE-8855a2d2a661a889
BASE-L56-S1901-X,BASE-L56-S1901,BASELINE,56,30.0,1901,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,e517dbe01218a1e89dfc0eb1bd1832c8f3a0928e7102d5a0823d004e5777a215,1.9844600805951187,4.464723746925866,8.504828916836225e-05,0.44447544642857145,0.4443786443148688,0.4443786443148688,0.4443786443148688,0.5555245535714286,0.15423423833819241,1.0,2.8284271247461903,5.744562646538029,-16,0.7603631896519943,0.3995963277635911,0.31366581320040526,0.5133937919457865,0.9066810129030592,0.0012137042236579272,1600,1.1,0.55,0,8,0.0,LINEAGE-5e49600895897ebd
BASE-L56-S2003-X,BASE-L56-S2003,BASELINE,56,30.0,2003,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,9b6aa3986f319b044ec818201b635c30f679dd6e074d5cafb0d669e6f1f9e5fe,2.4604321349336025,5.523485833825479,0.00010544709149715441,0.44544916180758015,0.44530111151603496,0.44530111151603496,0.44530111151603496,0.5545508381924198,0.14667228498542273,1.0,2.8284271247461903,6.082762530298219,-11,1.029894037739525,0.5310883390871348,0.3540517322511282,0.6279244537612505,0.8236947072999183,0.0016037222885178263,7600,2.8,0.55,0,8,0.0,LINEAGE-e5e5ecf6a7700a25
BASE-L56-S211-X,BASE-L56-S211,BASELINE,56,30.0,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,2f66bb8b61a60d731edb3467c6e0a0864db02772d703e9db3c5a38bdc065ab01,1.9898156820629598,4.5315178932641125,8.527781494555543e-05,0.43910577623906705,0.43903744533527694,0.43903744533527694,0.43903744533527694,0.5608942237609329,0.15230958454810495,1.0,2.8284271247461903,5.916079783099616,-20,1.2061797784434283,0.5647729936406807,0.4787104448355237,0.6607415489207703,0.7960389820784767,0.001844451156419672,2800,1.4,0.55,0,8,0.0,LINEAGE-8ed90512485fc0e9
BASE-L56-S2111-X,BASE-L56-S2111,BASELINE,56,30.0,2111,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,2faa3fc1e3bbb6f869f6b8443ad626d962984b03c6cbf8a42523eab8cf077ce5,1.7842107646199215,4.020632829126574,7.646617562656807e-05,0.443763666180758,0.44371241800291544,0.44371241800291544,0.44371241800291544,0.556236333819242,0.1482894497084548,1.0,2.8284271247461903,5.830951894845301,-5,1.0409613080947577,0.5197354823705153,0.39130682631929375,0.6436568902744961,0.834985569495693,0.0016041737543254656,3600,1.6,0.55,0,8,0.0,LINEAGE-ce2d2ce98aea14bc
BASE-L56-S2203-X,BASE-L56-S2203,BASELINE,56,30.0,2203,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,317ba44e85df066c02a3f7a5695446449732f4a2d850eebd26ca97bf4b0181aa,1.8114947579904772,4.072292158464614,7.763548962816332e-05,0.4448341836734694,0.44472029883381925,0.44472029883381925,0.44472029883381925,0.5551658163265306,0.1558514030612245,1.0,2.8284271247461903,5.830951894845301,-9,1.2566642659174825,0.5573475600640971,0.507004080385383,0.6636025227141265,0.7969914391445014,0.002202430675005593,3600,1.6,0.55,0,8,0.0,LINEAGE-0eaf926aaa1817d6
BASE-L56-S2309-X,BASE-L56-S2309,BASELINE,56,30.0,2309,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,6874dcd387b041e61552141dd882f01ac18d4a1d84f73c48df85f0135e02c9fa,1.2699672042771812,2.8265558215849826,5.4427165897593486e-05,0.4492984693877551,0.4492358327259475,0.4492358327259475,0.4492358327259475,0.5507015306122449,0.1677409803206997,1.0,2.449489742783178,5.744562646538029,-16,0.9730678259667422,0.4636535715956466,0.3500757385588807,0.5449057942135288,0.8633008721678536,0.001000380177156251,1800,1.1,0.55,0,8,0.0,LINEAGE-6a57e2e05345e9db
BASE-L56-S2411-X,BASE-L56-S2411,BASELINE,56,30.0,2411,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,e0180368132ad08bbfd1f4e48e015b1814946d5504459a5eb4c2cc629e1511de,0.8580417899914002,1.9656900387582477,3.677321957106002e-05,0.4365092018950437,0.43642378826530615,0.43642378826530615,0.43642378826530615,0.5634907981049563,0.1589832361516035,1.0,2.449489742783178,5.744562646538029,-5,0.9006602995892264,0.40888638711485786,0.329651065120128,0.4980768499955719,0.8873361371957015,0.001061794448151868,4000,1.7,0.55,0,8,0.0,LINEAGE-1a015c3038d27f1d
BASE-L56-S307-X,BASE-L56-S307,BASELINE,56,30.0,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,8b5576ec3e1f70c6f519483132dd168fa98e8ca8e0932b5edbba50a7fa99e475,1.1345349196321148,2.547466941723949,4.8622925127090646e-05,0.44535805393586003,0.4452612518221574,0.4452612518221574,0.4452612518221574,0.55464194606414,0.1584365889212828,1.0,2.8284271247461903,6.164414002968976,-12,1.2814925341427938,0.5941373618692445,0.45232827931769076,0.720622075758675,0.7754463215923841,0.001998074949387919,11400,3.7,0.55,0,8,0.0,LINEAGE-912428b15154125f
BASE-L56-S401-X,BASE-L56-S401,BASELINE,56,30.0,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,a0e77a272276baa650f06991272626d1e9ce1a79a2517f09297f651085e5f0d3,2.729180195023669,6.075315424183706,0.0001169648655010144,0.4492244442419825,0.44917319606413997,0.44917319606413997,0.44917319606413997,0.5507755557580175,0.1571155247813411,1.0,2.8284271247461903,6.4031242374328485,-11,1.1266381640746255,0.5754709639972833,0.4067312671444334,0.6510452267741711,0.788114220010175,0.002414328440403948,2000,1.2,0.55,0,8,0.0,LINEAGE-8388375635053365
BASE-L56-S503-X,BASE-L56-S503,BASELINE,56,30.0,503,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,9cb34cf20bf4ce7fd86f53a905b5b2b02600c9a62106b2768ff2491fcdebc114,0.9979675819436838,2.228993537469597,4.277003922615789e-05,0.4477211643586006,0.447658527696793,0.447658527696793,0.447658527696793,0.5522788356413995,0.17066782069970846,1.0,2.23606797749979,5.0990195135927845,-12,0.6406682211117567,0.3345081423358385,0.2628157332798544,0.43894540387391906,0.9302526217293348,0.0008056831783740557,8600,2.9,0.55,0,8,0.0,LINEAGE-c4b04fe222a4dc5f
BASE-L56-S601-X,BASE-L56-S601,BASELINE,56,30.0,601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,a2973fa47c4a011b2d1b9d1a30fc0025e03ec2bab1d17141af37a5671bc856b0,1.5082969859606068,3.3615630479137266,6.464129939831173e-05,0.4486891854956268,0.4486094661078717,0.4486094661078717,0.4486094661078717,0.5513108145043731,0.15922239431486881,1.0,2.8284271247461903,6.164414002968976,-9,1.0716587540953246,0.5449236260940733,0.39557695023991113,0.6309300163242999,0.815425840485728,0.0018356678377145486,11600,3.8,0.55,0,8,0.0,LINEAGE-62cd74672153032a
BASE-L56-S701-X,BASE-L56-S701,BASELINE,56,30.0,701,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,86854b5281f1dcabb64ba764447a8383e9d67d898127bdaf50257bf096edce23,0.7641412759130167,1.7832806345444685,3.2748911824843575e-05,0.4285030976676385,0.4284518494897959,0.4284518494897959,0.4284518494897959,0.5714969023323615,0.16837873542274054,1.0,2.23606797749979,5.656854249492381,-11,1.075426215526959,0.5238086917288137,0.4256944899309378,0.6329433519158278,0.8316413508882965,0.001235628645362369,2800,1.4,0.55,0,8,0.0,LINEAGE-cd791a6085e89648
BASE-L56-S809-X,BASE-L56-S809,BASELINE,56,30.0,809,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,477fce1c2e648f8394ee34fb60f4ed3b66d7fa2719a9a3f432d4ed12bd7df779,2.7627996473392398,6.30053790342728,0.00011840569917168172,0.43850218658892126,0.43833135932944606,0.43833135932944606,0.43833135932944606,0.5614978134110787,0.14431486880466474,1.0,3.0,6.4031242374328485,-6,1.302805459967536,0.6016393948919818,0.49483181966793877,0.6790790250848112,0.7686887273043281,0.0020546033481258718,9800,3.3,0.55,0,8,0.0,LINEAGE-70500e219c278d02
BASE-L56-S907-X,BASE-L56-S907,BASELINE,56,30.0,907,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,75299a2cc776717be2efae130673b094a48cb012d59ceed6aa00faa0c85cc514,1.4856457946623391,3.321195716173242,6.367053405695741e-05,0.44732256741982507,0.44720868258017493,0.44720868258017493,0.44720868258017493,0.5526774325801749,0.14958773688046648,1.0,3.0,6.708203932499369,-17,1.1976076957124784,0.5485674374711225,0.47440609608133877,0.6608923769679287,0.8085727148908527,0.001963943408436274,1600,1.1,0.55,0,8,0.0,LINEAGE-9c3ea951daed980a
BASE-L72-S1009-X,BASE-L72-S1009,BASELINE,72,30.0,1009,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,dfdff286af5ac8fe7ef8d9531e553cc2129b040132c1a0532bde7e90ce081b5f,1.870519232174487,4.1633425308637335,8.016510995033518e-05,0.4492830504115226,0.4492482210219479,0.4492482210219479,0.4492482210219479,0.5507169495884774,0.1522312242798354,1.0,2.8284271247461903,6.082762530298219,-20,0.7467925392384737,0.3903991420749158,0.3085194737575532,0.5048412713704049,0.9089663842849888,0.0015506961272130524,4200,3.0,0.55,0,8,0.0,LINEAGE-ea5654ee00f48157
BASE-L72-S101-X,BASE-L72-S101,BASELINE,72,30.0,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,ec0c8cf2ab7c49ce409f64f28040a88024859bede6d853132add9ecbbd063c46,1.6059618569577505,3.5896330324262755,6.882693672676076e-05,0.4473888674554184,0.4472602666323731,0.4472602666323731,0.4472602666323731,0.5526111325445816,0.14903763717421126,1.0,2.8284271247461903,6.4031242374328485,-29,0.7080587395057961,0.37551151545449135,0.28460276261560075,0.5051061040390685,0.9182663506241727,0.0022496383917613534,5600,5.3,0.55,0,8,0.0,LINEAGE-03dfe098da2ecf3b
BASE-L72-S1103-X,BASE-L72-S1103,BASELINE,72,30.0,1103,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,018baea0a2f20b55f390df3b8b660bc846cf7a4591b74ca690c51dea0550ca3a,1.2722214381763597,2.829173313928873,5.4523775921844e-05,0.4496795696159122,0.4495911565500686,0.4495911565500686,0.4495911565500686,0.5503204303840878,0.16431970164609053,1.0,2.449489742783178,5.477225575051661,-36,0.8429414421135468,0.3964990884331701,0.35597524583041773,0.52119378961694,0.9019948371375281,0.00107382463071028,2800,2.2,0.55,0,8,0.0,LINEAGE-f3ad467284a20edb
BASE-L72-S1201-X,BASE-L72-S1201,BASELINE,72,30.0,1201,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,bcd9e7c0a8eb4eb7f8781b6b1674fc41b53f098d1e30f634feabbb0143bedf1c,1.4202521677513713,3.173680977949518,6.086795004648735e-05,0.4475094307270233,0.4474558470507545,0.4474558470507545,0.4474558470507545,0.5524905692729767,0.14602087620027435,1.0,3.0,6.48074069840786,-34,0.6515210796699343,0.3560396897808174,0.2722139941086308,0.4590668557140513,0.92387862102807,0.0014912550783673054,2200,1.8,0.55,0,8,0.0,LINEAGE-a106fd99fad9c1db
BASE-L72-S1301-X,BASE-L72-S1301,BASELINE,72,30.0,1301,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,ddd895c19cf834db9692c2c5ab27c39154fc4ce3897ee36810979170bde62fec,1.1446069932338698,2.5508091531215062,4.9054585424308716e-05,0.448723100994513,0.4486534422153635,0.4486534422153635,0.4486534422153635,0.5512768990054869,0.1600490826474623,1.0,2.449489742783178,6.082762530298219,-30,0.7798595010476672,0.40804800007802755,0.3176356578565569,0.528483662389626,0.9035925370593774,0.0012468268726182708,3400,2.5,0.55,0,8,0.0,LINEAGE-e3d151017819af8f
BASE-L72-S1409-X,BASE-L72-S1409,BASELINE,72,30.0,1409,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,9cdab6e0c88b30cd27e5b264ad13e179a0e183eb8c9e853e7dd851d76a02656f,1.3779742343113761,3.0860061381477255,5.9056038613344705e-05,0.4465234910836763,0.4464377572016461,0.4464377572016461,0.4464377572016461,0.5534765089163237,0.159732938957476,1.0,2.449489742783178,5.656854249492381,-30,0.7553594031123237,0.37611766095285404,0.33236716876732963,0.5221353820693501,0.9140730834165047,0.0012765765336240848,10800,6.8,0.55,0,8,0.0,LINEAGE-959faa050e27e886
BASE-L72-S1511-X,BASE-L72-S1511,BASELINE,72,30.0,1511,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,369497cd0a6410962685e1486751f839d94f043e97eeaf67168c389fd27213dc,1.7319824181800667,3.8518448535781444,7.422781792200288e-05,0.4496500985939643,0.4495911565500686,0.4495911565500686,0.4495911565500686,0.5503499014060357,0.15229552469135801,1.0,2.8284271247461903,5.916079783099616,-28,0.5383770849955587,0.2921083554621654,0.22915425255945382,0.43372923027396526,0.9511169859514197,0.0011661203526082185,20600,12.4,0.55,0,8,0.0,LINEAGE-34cddd7661e9f7db
BASE-L72-S1601-X,BASE-L72-S1601,BASELINE,72,30.0,1601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_4,PASS,8f9c522c7868e31e891b7a191c8369e249505e0284caadc2cd019f41cbc66c7a,1.5768033800407426,3.5479145421378147,6.757728771603185e-05,0.44443104852537724,0.44433727709190673,0.44433727709190673,0.44433727709190673,0.5555689514746228,0.15829153806584362,1.0,2.449489742783178,5.916079783099616,-28,0.9412896226745702,0.4739297064794117,0.36711610937331846,0.6009709910190177,0.8653962131694253,0.002265512889351274,2200,1.9,0.55,0,8,0.0,LINEAGE-d360bd3e221a3f57
BASE-L72-S1709-X,BASE-L72-S1709,BASELINE,72,30.0,1709,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,8c8f14815ff2a339957adffea80945e1569f561bf49d1d8f86d7ee7c0eb78159,1.4624992550203475,3.2978198104094503,6.267853950087205e-05,0.44347457990397804,0.44337277091906724,0.44337277091906724,0.44337277091906724,0.5565254200960219,0.16805984224965706,1.0,2.449489742783178,5.385164807134504,-40,0.706026142246672,0.3629609990329411,0.2965205947516395,0.5002194626080438,0.9235353970347827,0.0012649573886042494,2200,1.9,0.55,0,8,0.0,LINEAGE-1332d73a83e1d154
BASE-L72-S1801-X,BASE-L72-S1801,BASELINE,72,30.0,1801,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,71e7247ec003cf899b8534e02152991bdcc682342d8a31718f6d5ff630afc09c,2.1101613269968467,4.698663653863798,9.043548544272201e-05,0.4490981867283951,0.4489722650891632,0.4489722650891632,0.4489722650891632,0.5509018132716049,0.15556948731138545,1.0,2.8284271247461903,6.708203932499369,-31,1.3477210226091176,0.6051918053026677,0.4814666369189699,0.7652761020097512,0.7580560024441927,0.002479457474496546,1600,1.5,0.55,0,8,0.0,LINEAGE-64e19ce941ac05fa
