case_id,geometry_id,family,L,voxel_um,seed,relation,parent_id,direction,force,precision,purpose,status,geometry_sha256,K_gross_lu2,K_void_lu2,q_box_lu,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,velocity_cv,flux_gini,top_10_flow_share,top_25_flow_share,normalized_flow_entropy,Mach,steps,wall_seconds,state_phis,state_amp,state_hlen,restriction_fraction
BASE-L56-S211-X,BASE-L56-S211,BASELINE,56,30,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,2f66bb8b61a60d731edb3467c6e0a0864db02772d703e9db3c5a38bdc065ab01,1.9898156820629598,4.5315178932641125,8.527781494555543e-05,0.43910577623906705,0.43903744533527694,0.43903744533527694,0.43903744533527694,0.5608942237609329,0.15230958454810495,1.0,2.8284271247461903,5.916079783099616,-20,1.2061797784434283,0.5647729936406807,0.4787104448355237,0.6607415489207703,0.7960389820784767,0.001844451156419672,2800,1.4,0.55,0,8,0.0
BASE-L56-S307-X,BASE-L56-S307,BASELINE,56,30,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,8b5576ec3e1f70c6f519483132dd168fa98e8ca8e0932b5edbba50a7fa99e475,1.1345349196321148,2.547466941723949,4.8622925127090646e-05,0.44535805393586003,0.4452612518221574,0.4452612518221574,0.4452612518221574,0.55464194606414,0.1584365889212828,1.0,2.8284271247461903,6.164414002968976,-12,1.2814925341427938,0.5941373618692445,0.45232827931769076,0.720622075758675,0.7754463215923841,0.001998074949387919,11400,3.7,0.55,0,8,0.0
BASE-L56-S401-X,BASE-L56-S401,BASELINE,56,30,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,a0e77a272276baa650f06991272626d1e9ce1a79a2517f09297f651085e5f0d3,2.729180195023669,6.075315424183706,0.0001169648655010144,0.4492244442419825,0.44917319606413997,0.44917319606413997,0.44917319606413997,0.5507755557580175,0.1571155247813411,1.0,2.8284271247461903,6.4031242374328485,-11,1.1266381640746255,0.5754709639972833,0.4067312671444334,0.6510452267741711,0.788114220010175,0.002414328440403948,2000,1.2,0.55,0,8,0.0
BASE-L56-S503-X,BASE-L56-S503,BASELINE,56,30,503,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,9cb34cf20bf4ce7fd86f53a905b5b2b02600c9a62106b2768ff2491fcdebc114,0.9979675819436838,2.228993537469597,4.277003922615789e-05,0.4477211643586006,0.447658527696793,0.447658527696793,0.447658527696793,0.5522788356413995,0.17066782069970846,1.0,2.23606797749979,5.0990195135927845,-12,0.6406682211117567,0.3345081423358385,0.2628157332798544,0.43894540387391906,0.9302526217293348,0.0008056831783740557,8600,2.9,0.55,0,8,0.0
BASE-L56-S601-X,BASE-L56-S601,BASELINE,56,30,601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,a2973fa47c4a011b2d1b9d1a30fc0025e03ec2bab1d17141af37a5671bc856b0,1.5082969859606068,3.3615630479137266,6.464129939831173e-05,0.4486891854956268,0.4486094661078717,0.4486094661078717,0.4486094661078717,0.5513108145043731,0.15922239431486881,1.0,2.8284271247461903,6.164414002968976,-9,1.0716587540953246,0.5449236260940733,0.39557695023991113,0.6309300163242999,0.815425840485728,0.0018356678377145486,11600,3.8,0.55,0,8,0.0
BASE-L56-S701-X,BASE-L56-S701,BASELINE,56,30,701,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,86854b5281f1dcabb64ba764447a8383e9d67d898127bdaf50257bf096edce23,0.7641412759130167,1.7832806345444685,3.2748911824843575e-05,0.4285030976676385,0.4284518494897959,0.4284518494897959,0.4284518494897959,0.5714969023323615,0.16837873542274054,1.0,2.23606797749979,5.656854249492381,-11,1.075426215526959,0.5238086917288137,0.4256944899309378,0.6329433519158278,0.8316413508882965,0.001235628645362369,2800,1.4,0.55,0,8,0.0
BASE-L56-S809-X,BASE-L56-S809,BASELINE,56,30,809,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,477fce1c2e648f8394ee34fb60f4ed3b66d7fa2719a9a3f432d4ed12bd7df779,2.7627996473392398,6.30053790342728,0.00011840569917168172,0.43850218658892126,0.43833135932944606,0.43833135932944606,0.43833135932944606,0.5614978134110787,0.14431486880466474,1.0,3.0,6.4031242374328485,-6,1.302805459967536,0.6016393948919818,0.49483181966793877,0.6790790250848112,0.7686887273043281,0.0020546033481258718,9800,3.3,0.55,0,8,0.0
BASE-L72-S101-X,BASE-L72-S101,BASELINE,72,30,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,ec0c8cf2ab7c49ce409f64f28040a88024859bede6d853132add9ecbbd063c46,1.6059618569577505,3.5896330324262755,6.882693672676076e-05,0.4473888674554184,0.4472602666323731,0.4472602666323731,0.4472602666323731,0.5526111325445816,0.14903763717421126,1.0,2.8284271247461903,6.4031242374328485,-29,0.7080587395057961,0.37551151545449135,0.28460276261560075,0.5051061040390685,0.9182663506241727,0.0022496383917613534,5600,5.3,0.55,0,8,0.0
BASE-L72-S211-X,BASE-L72-S211,BASELINE,72,30,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,17b64f279bcec4bb5fbd558eb365d9af7c6efa7976bce5d678387fc54c851e98,1.8604128557923691,4.169190638464343,7.973197953395869e-05,0.44622878086419754,0.4461189343278464,0.4461189343278464,0.4461189343278464,0.5537712191358025,0.15608389060356653,1.0,2.449489742783178,5.916079783099616,-18,0.8297129453362969,0.4252199816533705,0.3264663401841781,0.5308708844210175,0.8906509168583405,0.0015360939606844108,1600,1.5,0.55,0,8,0.0
BASE-L72-S307-X,BASE-L72-S307,BASELINE,72,30,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,1a8b30f8646e4da12d60cb779e608a5e4138240dee9180bd70ade69872e0e4cf,1.015070986300954,2.2811182754927026,4.3503042270040895e-05,0.44498831875857336,0.4448570387517147,0.4448570387517147,0.4448570387517147,0.5550116812414266,0.15771283436213993,1.0,2.8284271247461903,5.830951894845301,-29,0.73250717653355,0.36783415814990195,0.325752634774507,0.5103634412766442,0.9167512679005655,0.0016548834060585267,13600,8.2,0.55,0,8,0.0
BASE-L72-S401-X,BASE-L72-S401,BASELINE,72,30,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,eb164b4a29c505426c1e52d45a713995f0496f4fda55126f2f6bca9ae194ff04,2.649835271671772,5.892367773282092,0.0001135643687859331,0.44970636145404663,0.4496554569615912,0.4496554569615912,0.4496554569615912,0.5502936385459534,0.14555469821673525,1.0,3.0,6.708203932499369,-29,1.0156581647377947,0.5141744042213191,0.35199745458588516,0.6295683391769393,0.8365804917159323,0.0024429212076753576,5800,3.8,0.55,0,8,0.0
BASE-L72-S503-X,BASE-L72-S503,BASELINE,72,30,503,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,689ad82acdfed8bb6d646ed81a58408ef41c49adfd9c654ca05226ba19b4694d,1.6716969532152135,3.7721191465826265,7.164415513779488e-05,0.443171832133059,0.4431128900891632,0.4431128900891632,0.4431128900891632,0.556828167866941,0.1631355024005487,1.0,2.449489742783178,5.656854249492381,-32,0.6369557535449546,0.33209106304704217,0.2641198276467238,0.46389188987293406,0.9342360684079442,0.0015059831673599356,1600,1.5,0.55,0,8,0.0
BASE-L72-S601-X,BASE-L72-S601,BASELINE,72,30,601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,d823a3b2f0baf0ac002eca4294ad94ef930a8184932ff941b0f4bfd6cbe1c51f,1.4643358349379862,3.285387931780486,6.275725006877085e-05,0.445711698388203,0.4456232853223594,0.4456232853223594,0.4456232853223594,0.554288301611797,0.15546231995884774,1.0,2.8284271247461903,6.164414002968976,-30,0.8189762906435089,0.41590323881000163,0.3308545983689175,0.5242143470736946,0.8962789809592677,0.0018267050618549815,5200,3.5,0.55,0,8,0.0
BASE-L72-S701-X,BASE-L72-S701,BASELINE,72,30,701,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,18fa8b84f9319299fcbb48ae8da16c47792c76e43650c5acd33c1974919b10b5,1.4079926650146641,3.149529223489113,6.034254278634276e-05,0.4470486111111111,0.4469977066186557,0.4469977066186557,0.4469977066186557,0.5529513888888888,0.15902563443072704,1.0,2.449489742783178,5.744562646538029,-22,0.7407484001154193,0.3425299495855739,0.32739536631307103,0.5199000871606304,0.9251258152132541,0.0015290358503089714,2000,1.7,0.55,0,8,0.0
BASE-L72-S809-X,BASE-L72-S809,BASELINE,72,30,809,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,6b35fca618521defabc355f3d2c05e37ab821e6820494b12ab6972c4f10be261,2.7994634541715255,6.335533119960549,0.00011997700517877968,0.4418670696159122,0.44177061899862824,0.44177061899862824,0.44177061899862824,0.5581329303840878,0.14394718792866942,1.0,3.0,7.14142842854285,-14,1.5724666132657266,0.6201815448244904,0.5810862753564892,0.7345865168430546,0.7349482744521373,0.0035542521820270817,1800,1.6,0.55,0,8,0.0
DEP00-L40-S101-X,DEP00-L40-S101,THROAT_RESTRICTION,40,30,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.8201423407052879,2.0908663880313267,3.514895745879806e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.8872444439562771,0.44470631817738937,0.3440659955676682,0.5688169333184004,0.875529327674337,0.0006292507843505415,4000,1.1,0.55,0,8,0.0
DEP00-L40-S211-X,DEP00-L40-S211,THROAT_RESTRICTION,40,30,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.6234082587284342,1.487958848311322,2.6717496802647186e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.9357184583960273,0.4973641596502785,0.3416044494124775,0.592656405100093,0.8448651745095448,0.0007465411071639842,2600,0.9,0.55,0,8,0.0
DEP00-L40-S307-X,DEP00-L40-S307,THROAT_RESTRICTION,40,30,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,2.6532356575802143,6.166954134197701,0.00011371009961058063,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4479323706400622,0.6512006705557938,0.5233249037166476,0.7436785987157789,0.7237028866357147,0.0017094421112985227,5000,1.2,0.55,0,8,0.0
DEP00-L40-S401-X,DEP00-L40-S401,THROAT_RESTRICTION,40,30,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,3.0731911713542965,7.032474076325621,0.0001317081930580413,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,1.0507146272724652,0.554479125803868,0.3219459873595395,0.6048079975117647,0.7848191732899084,0.0014508556434315292,6600,1.4,0.55,0,8,0.0
DEP10-L40-S101-X,DEP10-L40-S101,THROAT_RESTRICTION,40,30,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,92071fa8c6ea3bd598263e96c575297a7d051b3e4bd5633a204ed668cb832cc5,0.5099389038388348,1.4444582564258397,2.1854524450235784e-05,0.35303125,0.352109375,0.352109375,0.352109375,0.64696875,0.22653125,1.0,1.7320508075688772,4.242640687119285,-27,0.9774084769456496,0.4829293157540622,0.3687617529015671,0.5986629033367192,0.8538160443958609,0.0004981419581890692,1800,0.9,0.55,0,8,0.1
DEP10-L40-S211-X,DEP10-L40-S211,THROAT_RESTRICTION,40,30,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,PASS,fe567ce36cf74f634f92860337cfa1d1082111af8470e8fe1f4a0d8e11b4c35c,0.3141440751937565,0.8331007670990103,1.3463317508303852e-05,0.377078125,0.3758125,0.3758125,0.3758125,0.622921875,0.21271875,1.0,2.23606797749979,4.898979485566356,-41,0.9943243923843594,0.5223240757866984,0.3685878258650579,0.6057343577995771,0.8290560500613837,0.0005509533254109542,16400,2.3,0.55,0,8,0.1
DEP10-L40-S307-X,DEP10-L40-S307,THROAT_RESTRICTION,40,30,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,9481d8e858236396b392869c63a96f8f49943b60de3830e53afdd431bbd32686,1.839794220428009,4.751496311988725,7.884832373262898e-05,0.387203125,0.38625,0.38625,0.38625,0.612796875,0.2025,1.0,2.23606797749979,5.385164807134504,-19,1.5796090021263582,0.6833110396230305,0.5596874666001643,0.7752925677289532,0.6881857460125063,0.0014352493233870125,6200,1.3,0.55,0,8,0.1
DEP10-L40-S401-X,DEP10-L40-S401,THROAT_RESTRICTION,40,30,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,85e0aebac61b442992755c22e7d772ce58a745d4aafd4e10f681ef94ed53cb0d,1.968487379216644,5.005092855661881,8.436374482357046e-05,0.393296875,0.39284375,0.39284375,0.39284375,0.606703125,0.16134375,1.0,2.449489742783178,5.385164807134504,0,1.082640772256075,0.5673421792630785,0.3274611786689201,0.6141056139528419,0.7694776169454911,0.0011277539252675848,5400,1.2,0.55,0,8,0.1
DEP20-L40-S101-X,DEP20-L40-S101,THROAT_RESTRICTION,40,30,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,61c787d1119392383c363247958b3008065607a14b77b14f2f70ddac1661fd1d,0.4036772647541625,1.2864285686534085,1.7300454203749824e-05,0.313796875,0.312609375,0.312609375,0.312609375,0.686203125,0.1975,1.0,2.0,4.242640687119285,-12,1.0334895716637693,0.5063231264309801,0.38577094089671726,0.621353469950075,0.8395763091794699,0.00043494909540125245,2600,1.0,0.55,0,8,0.2
DEP20-L40-S211-X,DEP20-L40-S211,THROAT_RESTRICTION,40,30,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,NONCONVERGED,fbbbb0b132555ce7af17b600c20aaf60ba8905e7c566a34f24da2ed3980e732b,0.2257345921853587,0.6734890634405369,9.674339665086804e-06,0.335171875,0.334328125,0.334328125,0.334328125,0.664828125,0.166,1.0,2.23606797749979,4.898979485566356,2,1.0364940395922737,0.538750610382188,0.3849119490332758,0.6226612437354331,0.8181767325701735,0.0004900603371215452,50000,5.7,0.55,0,8,0.2
DEP20-L40-S307-X,DEP20-L40-S307,THROAT_RESTRICTION,40,30,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,61bbadbb924b06da5855b675059f94cce5e18af5b2b4606db7a98bcac0abe67a,1.5571838041832218,4.524231136177874,6.673644875070952e-05,0.3441875,0.344015625,0.344015625,0.344015625,0.6558125,0.15015625,1.0,2.23606797749979,5.385164807134504,0,1.6379684258787144,0.6971406351296192,0.5765689894418238,0.7898214869861147,0.6720044739919002,0.0013506864909289464,3400,1.0,0.55,0,8,0.2
DEP20-L40-S401-X,DEP20-L40-S401,THROAT_RESTRICTION,40,30,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,7c062a258ed2e184e12ec7c0a1d96f381fec1c2885db7488a77c7f6bf3a2539e,1.4358763495459321,4.1072712242307885,6.153755783768282e-05,0.34959375,0.3495625,0.3495625,0.3495625,0.65040625,0.1315,1.0,2.449489742783178,5.196152422706632,3,1.106940624876443,0.5767692848992556,0.337088182917071,0.616035414390111,0.7584061404971559,0.0009591698580108178,1600,0.9,0.55,0,8,0.2
DEP30-L40-S101-X,DEP30-L40-S101,THROAT_RESTRICTION,40,30,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,f33ea0e285a99b8a7103c7852f996bf729540058441d42624459d67a6c342758,0.27414817467679514,0.9984341421109024,1.1749207486148365e-05,0.274578125,0.27409375,0.27409375,0.27409375,0.725421875,0.16815625,1.0,1.7320508075688772,4.123105625617661,-12,1.1046968368256134,0.5358696858786934,0.41097711489350996,0.6488808566018299,0.8204337609771858,0.0003626073707747597,5600,1.3,0.55,0,8,0.3
DEP30-L40-S211-X,DEP30-L40-S211,THROAT_RESTRICTION,40,30,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,NONCONVERGED,d25a1338017d502909d6687ef234557bdd6dd55c03893496d23fa20f40961551,0.11897386815973258,0.40566476090691983,5.098880063988541e-06,0.29328125,0.29303125,0.29303125,0.29303125,0.70671875,0.15290625,1.0,2.0,4.58257569495584,0,1.083493067356692,0.558530633794674,0.3979409235924175,0.6438495067522944,0.803953135302387,0.00036459095203846063,50000,5.7,0.55,0,8,0.3
DEP30-L40-S307-X,DEP30-L40-S307,THROAT_RESTRICTION,40,30,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,609d1060bf0cf2c8ef98f7b7ecfda84f7ed124537ebcac8e0a8176b6536ac684,1.1574035189363359,3.843000010994838,4.960300795441441e-05,0.301171875,0.30109375,0.30109375,0.30109375,0.698828125,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,1.7262832958807584,0.7207066576723985,0.6033977176433963,0.8143887159982848,0.6429437885690901,0.001233949813600687,10000,1.7,0.55,0,8,0.3
DEP30-L40-S401-X,DEP30-L40-S401,THROAT_RESTRICTION,40,30,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,f1e276b3155860e659922e5afe4ca6c3170f732579db2746ad42d45be0373c3c,0.9234626547887358,3.018776683342481,3.957697091951726e-05,0.30590625,0.305890625,0.305890625,0.305890625,0.69409375,0.12909375,1.0,2.23606797749979,5.0,1,1.1249121849158117,0.5816761872477403,0.33866915083844423,0.6159291651749531,0.7486662562312564,0.0007493248102490067,13800,2.1,0.55,0,8,0.3
DEP40-L40-S101-X,DEP40-L40-S101,THROAT_RESTRICTION,40,30,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,c007b488def3b6b96e929fbc97e8fa749bd2ee0253e2b4e5b5c3357ec7bc9486,0.18295971309527317,0.7774147947216494,7.841130561225995e-06,0.23534375,0.235171875,0.235171875,0.235171875,0.76465625,0.14359375,1.0,1.7320508075688772,4.123105625617661,-1,1.1785057625746238,0.5671856879290238,0.4342925974331565,0.6813001865768141,0.7979812517085162,0.00031967322955575133,7000,1.4,0.55,0,8,0.4
DEP40-L40-S211-X,DEP40-L40-S211,THROAT_RESTRICTION,40,30,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,NONCONVERGED,a83e63020ad0802d014a4d50c23da120e0c771a9278505c4695a6bf39021c9dc,0.05070730239288696,0.2017197509413703,2.1731701025522985e-06,0.251375,0.251171875,0.251171875,0.251171875,0.748625,0.15,1.0,2.0,4.242640687119285,-2,1.1779848230152088,0.589624580121691,0.43472855078723266,0.671265352514621,0.7795432393587772,0.00024213750574560128,50000,5.7,0.55,0,8,0.4
DEP40-L40-S307-X,DEP40-L40-S307,THROAT_RESTRICTION,40,30,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,7a688181cce01e9d5ef11e711fb69b74fca138910b4f58156a9359f72186e832,0.7938816028733681,3.075384213055841,3.40234972660015e-05,0.258140625,0.25790625,0.25790625,0.25790625,0.741859375,0.13415625,1.0,2.23606797749979,5.0,-2,1.8545745271314766,0.7454254534318042,0.6332330001225284,0.8388503412837052,0.6074757730808268,0.0010300362784770518,3000,1.0,0.55,0,8,0.4
DEP40-L40-S401-X,DEP40-L40-S401,THROAT_RESTRICTION,40,30,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,17cf93b97446cb73abb6dc7c8d0fc442ab306758c3ebbdb02306e822fa9483fb,0.5621340788432795,2.143887792501632,2.4091460521854842e-05,0.262203125,0.262203125,0.262203125,0.262203125,0.737796875,0.11796875,1.0,2.23606797749979,4.47213595499958,4,1.144921411737304,0.5872431698522873,0.3475897480005171,0.6151149388823434,0.7382999018210535,0.0006180120784162636,6800,1.4,0.55,0,8,0.4
DIR-BASE-L40-S101-X,DIR-BASE-L40-S101,DIRECTIONAL,40,30,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.8201423407052879,2.0908663880313267,3.514895745879806e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.8872444439562771,0.44470631817738937,0.3440659955676682,0.5688169333184004,0.875529327674337,0.0006292507843505415,4000,1.1,0.55,0,8,0.0
DIR-BASE-L40-S101-Y,DIR-BASE-L40-S101,DIRECTIONAL,40,30,101,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.7431370430888309,1.894549504369231,3.184873041809276e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.7268483628869075,0.3952116474754501,0.28211390844183704,0.49316408010261636,0.9062741105690001,0.0005503653511835865,1600,0.8,0.55,0,8,0.0
DIR-BASE-L40-S101-Z,DIR-BASE-L40-S101,DIRECTIONAL,40,30,101,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.6741624300784669,1.7187060040241349,2.8892675574791442e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.9676746715518637,0.46654864117893735,0.3704692467402575,0.5572734373731796,0.8618674957030176,0.0006093061380066658,8000,1.5,0.55,0,8,0.0
DIR-BASE-L40-S211-X,DIR-BASE-L40-S211,DIRECTIONAL,40,30,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.6234082587284342,1.487958848311322,2.6717496802647186e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.9357184583960273,0.4973641596502785,0.3416044494124775,0.592656405100093,0.8448651745095448,0.0007465411071639842,2600,1.0,0.55,0,8,0.0
DIR-BASE-L40-S211-Y,DIR-BASE-L40-S211,DIRECTIONAL,40,30,211,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,1.9161941333408663,4.573596797710727,8.212260571460857e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,1.199207588938765,0.6038393353735007,0.4268416727310223,0.6882606437022419,0.7662245843150455,0.0011946440591207555,6400,1.3,0.55,0,8,0.0
DIR-BASE-L40-S211-Z,DIR-BASE-L40-S211,DIRECTIONAL,40,30,211,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.9436806962790945,2.2523892206258687,4.04434584119612e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,1.364114409223567,0.6055979408434334,0.5129508041910587,0.7035820722546353,0.7588675137840406,0.0012122445715893693,5800,1.3,0.55,0,8,0.0
DIR-BASE-L40-S307-X,DIR-BASE-L40-S307,DIRECTIONAL,40,30,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,2.6532356575802147,6.166954134197702,0.00011371009961058064,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4479323706400622,0.6512006705557938,0.5233249037166476,0.7436785987157789,0.7237028866357147,0.0017094421112985227,5000,1.2,0.55,0,8,0.0
DIR-BASE-L40-S307-Y,DIR-BASE-L40-S307,DIRECTIONAL,40,30,307,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,1.15328499852384,2.68059705485839,4.9426499936736016e-05,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.375149505216749,0.60135046185085,0.5220107676822208,0.6929498299840142,0.7603854229113705,0.001255829471835144,4200,1.1,0.55,0,8,0.0
DIR-BASE-L40-S307-Z,DIR-BASE-L40-S307,DIRECTIONAL,40,30,307,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,0.41844764389329553,0.9726039298772803,1.7933470452569814e-05,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4375077268150058,0.6412659314881485,0.4982593380668063,0.7463704991399827,0.7295064719886019,0.0007839233934860221,16400,2.3,0.55,0,8,0.0
DIR-BASE-L40-S401-X,DIR-BASE-L40-S401,DIRECTIONAL,40,30,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,3.0731911713542965,7.032474076325621,0.0001317081930580413,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,1.0507146272724652,0.554479125803868,0.3219459873595395,0.6048079975117647,0.7848191732899084,0.0014508556434315292,6600,1.4,0.55,0,8,0.0
