case_id,geometry_id,family,direction,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,velocity_cv,flux_gini,top_10_flow_share,top_25_flow_share,normalized_flow_entropy
DIR-BASE-L40-S401-Y,DIR-BASE-L40-S401,DIRECTIONAL,Y,0.437,0.436953125,0.436953125,0.436953125,0.12596875,1.0,3.0,6.082762530298219,2,1.1334458014975828,0.5841986807448339,0.3882350399306581,0.6403758080942532,0.7729853561617959
DIR-BASE-L40-S401-Z,DIR-BASE-L40-S401,DIRECTIONAL,Z,0.437,0.436953125,0.436953125,0.436953125,0.12596875,1.0,3.0,6.082762530298219,2,2.175783875490884,0.7773210791601127,0.6911544919196452,0.9082243653653272,0.5416004787009098
DIR-DEP30-L40-S101-X,DIR-DEP30-L40-S101,DIRECTIONAL,X,0.274578125,0.27409375,0.27409375,0.27409375,0.16890625,1.0,1.7320508075688772,4.123105625617661,-13,1.09877661860608,0.5347999701349031,0.4063840992210578,0.6481921610411621,0.8212577940159428
DIR-DEP30-L40-S101-Y,DIR-DEP30-L40-S101,DIRECTIONAL,Y,0.274578125,0.27409375,0.27409375,0.27409375,0.16890625,1.0,1.7320508075688772,4.123105625617661,-13,0.8323669818924355,0.45178809822653354,0.31513741108754173,0.5229695274516238,0.8729309884250471
DIR-DEP30-L40-S101-Z,DIR-DEP30-L40-S101,DIRECTIONAL,Z,0.274578125,0.27409375,0.27409375,0.27409375,0.16890625,1.0,1.7320508075688772,4.123105625617661,-13,1.0636873616540536,0.4991064492317343,0.3934106893670497,0.607083938398362,0.8380896443353046
DIR-DEP30-L40-S211-X,DIR-DEP30-L40-S211,DIRECTIONAL,X,0.29328125,0.29296875,0.29296875,0.29296875,0.15253125,1.0,2.0,4.58257569495584,-2,1.0817742985693044,0.5574997318757225,0.39741021399381987,0.6419072024652666,0.8047471382325687
DIR-DEP30-L40-S211-Y,DIR-DEP30-L40-S211,DIRECTIONAL,Y,0.29328125,0.29296875,0.29296875,0.29296875,0.15253125,1.0,2.0,4.58257569495584,-2,1.3888879593039594,0.6655787063575087,0.505725315409369,0.7560739877386036,0.7038244084145072
DIR-DEP30-L40-S211-Z,DIR-DEP30-L40-S211,DIRECTIONAL,Z,0.29328125,0.29296875,0.29296875,0.29296875,0.15253125,1.0,2.0,4.58257569495584,-2,1.5997736346110427,0.6705127907111872,0.5720215117096625,0.7704879299470839,0.693989855775139
DIR-DEP30-L40-S307-X,DIR-DEP30-L40-S307,DIRECTIONAL,X,0.301171875,0.30109375,0.30109375,0.30109375,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,1.726239591652513,0.7206929372596218,0.6033836098749258,0.8143805885197375,0.6429624138173676
DIR-DEP30-L40-S307-Y,DIR-DEP30-L40-S307,DIRECTIONAL,Y,0.301171875,0.30109375,0.30109375,0.30109375,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,1.6560722888093486,0.6689616591291982,0.5965652729067292,0.7454420019445993,0.6892610618785654
DIR-DEP30-L40-S401-X,DIR-DEP30-L40-S401,DIRECTIONAL,X,0.30590625,0.305875,0.305875,0.305875,0.129125,1.0,2.23606797749979,5.0,3,1.1258957770083067,0.581688871370541,0.33959780338721013,0.6155063023873538,0.748431021722586
DIR-DEP30-L40-S401-Y,DIR-DEP30-L40-S401,DIRECTIONAL,Y,0.30590625,0.305875,0.305875,0.305875,0.129125,1.0,2.23606797749979,5.0,3,1.3071824843537867,0.6400926998166101,0.44497098218372755,0.7044375938479381,0.7190905453828459
DIR-H2-L40-S101-X,DIR-H2-L40-S101,DIRECTIONAL,X,0.4253125,0.4253125,0.4253125,0.4253125,0.17846875,1.0,2.23606797749979,4.123105625617661,1,0.813095439776965,0.4397589363748847,0.31826823383237823,0.5136001505350373,0.8738875034555589
DIR-H2-L40-S101-Y,DIR-H2-L40-S101,DIRECTIONAL,Y,0.4253125,0.4253125,0.4253125,0.4253125,0.17846875,1.0,2.23606797749979,4.123105625617661,1,1.3220119323634898,0.5250821328956873,0.4753930724909028,0.637049205662358,0.8109332819764401
DIR-H2-L40-S101-Z,DIR-H2-L40-S101,DIRECTIONAL,Z,0.4253125,0.4253125,0.4253125,0.4253125,0.17846875,1.0,2.23606797749979,4.123105625617661,1,1.1989310686852375,0.5509269159442518,0.4161478555717857,0.6308378676614643,0.804904916020182
DIR-H2-L40-S211-X,DIR-H2-L40-S211,DIRECTIONAL,X,0.4499375,0.44990625,0.44990625,0.44990625,0.1311875,1.0,3.3166247903554,7.3484692283495345,-5,1.382050801070851,0.658577195319524,0.4879935770376983,0.738149619920089,0.7122287945168827
DIR-H2-L40-S211-Z,DIR-H2-L40-S211,DIRECTIONAL,Z,0.4499375,0.44990625,0.44990625,0.44990625,0.1311875,1.0,3.3166247903554,7.3484692283495345,-5,1.3451624439428065,0.6156105961528966,0.5268142842435152,0.6921559966582331,0.7440509355562637
DIR-H2-L40-S307-X,DIR-H2-L40-S307,DIRECTIONAL,X,0.44375,0.443609375,0.443609375,0.443609375,0.1399375,1.0,3.0,6.708203932499369,-5,1.4295695048864054,0.6470844268348858,0.5295837518095428,0.729801703997382,0.7181630771200098
DIR-H2-L40-S307-Y,DIR-H2-L40-S307,DIRECTIONAL,Y,0.44375,0.443609375,0.443609375,0.443609375,0.1399375,1.0,3.0,6.708203932499369,-5,1.4953775619931573,0.6870240479878162,0.5408173567174959,0.7871999050125789,0.6838675088623136
DIR-H2-L40-S307-Z,DIR-H2-L40-S307,DIRECTIONAL,Z,0.44375,0.443609375,0.443609375,0.443609375,0.1399375,1.0,3.0,6.708203932499369,-5,1.585445014604198,0.6817479574712219,0.5963830412653547,0.775771128929273,0.6850027745991611
DIR-H2-L40-S401-X,DIR-H2-L40-S401,DIRECTIONAL,X,0.4414375,0.441390625,0.441390625,0.441390625,0.12328125,1.0,3.1622776601683795,6.4031242374328485,3,1.1725491390902372,0.6066092517038486,0.3793938711792295,0.6694756986916968,0.7416161754763843
DIR-H2-L40-S401-Z,DIR-H2-L40-S401,DIRECTIONAL,Z,0.4414375,0.441390625,0.441390625,0.441390625,0.12328125,1.0,3.1622776601683795,6.4031242374328485,3,1.1845888562838773,0.6113376760441842,0.39182270415234055,0.6768642542704455,0.7420097773854875
DIR-SF64-L40-S101-X,DIR-SF64-L40-S101,DIRECTIONAL,X,0.350640625,0.35046875,0.35046875,0.35046875,0.172625,1.0,2.0,4.358898943540674,-15,0.8586327497142285,0.43663491936509174,0.356285594580689,0.5497452674857384,0.8805273112090015
DIR-SF64-L40-S101-Z,DIR-SF64-L40-S101,DIRECTIONAL,Z,0.350640625,0.35046875,0.35046875,0.35046875,0.172625,1.0,2.0,4.358898943540674,-15,0.6407394335826415,0.35434085766662804,0.24817617331966468,0.45261324979555,0.9173082780295568
DIR-SF64-L40-S211-X,DIR-SF64-L40-S211,DIRECTIONAL,X,0.34303125,0.342890625,0.342890625,0.342890625,0.1760625,1.0,2.0,4.242640687119285,-8,0.906402510679738,0.47471279232579044,0.35458784357341144,0.5615499534586796,0.8590333068038694
DIR-SF64-L40-S211-Y,DIR-SF64-L40-S211,DIRECTIONAL,Y,0.34303125,0.342890625,0.342890625,0.342890625,0.1760625,1.0,2.0,4.242640687119285,-8,1.1176492686857245,0.5223573350234778,0.3926804077114563,0.590000633562698,0.8185056460621731
DIR-SF64-L40-S211-Z,DIR-SF64-L40-S211,DIRECTIONAL,Z,0.34303125,0.342890625,0.342890625,0.342890625,0.1760625,1.0,2.0,4.242640687119285,-8,0.862800943654338,0.46308679481646886,0.3092979498955454,0.5270131399345024,0.8629913002479489
DIR-SF64-L40-S307-X,DIR-SF64-L40-S307,DIRECTIONAL,X,0.325046875,0.324875,0.324875,0.324875,0.17375,1.0,2.0,4.123105625617661,-6,1.3267701128535696,0.644774095520395,0.468901221330748,0.7704973943901039,0.7269369712077364
DIR-SF64-L40-S307-Y,DIR-SF64-L40-S307,DIRECTIONAL,Y,0.325046875,0.324875,0.324875,0.324875,0.17375,1.0,2.0,4.123105625617661,-6,1.677695356502302,0.6910012284746594,0.6018173480714104,0.7638670698045257,0.6656649555130535
DIR-SF64-L40-S307-Z,DIR-SF64-L40-S307,DIRECTIONAL,Z,0.325046875,0.324875,0.324875,0.324875,0.17375,1.0,2.0,4.123105625617661,-6,2.044088675150427,0.754708734584996,0.761667712531704,0.8575273673939006,0.5679782258160405
DIR-SF64-L40-S401-X,DIR-SF64-L40-S401,DIRECTIONAL,X,0.34384375,0.34378125,0.34378125,0.34378125,0.1339375,1.0,2.23606797749979,5.0,2,1.3649682348524945,0.6484242190627715,0.4687894590532856,0.7289049856563347,0.7230735692392243
DIR-SF64-L40-S401-Y,DIR-SF64-L40-S401,DIRECTIONAL,Y,0.34384375,0.34378125,0.34378125,0.34378125,0.1339375,1.0,2.23606797749979,5.0,2,1.3972179524906527,0.6581731407513688,0.4847073353708552,0.7794031877692272,0.7116774148022449
DIR-SF64-L40-S401-Z,DIR-SF64-L40-S401,DIRECTIONAL,Z,0.34384375,0.34378125,0.34378125,0.34378125,0.1339375,1.0,2.23606797749979,5.0,2,1.8645890652939232,0.691619212017327,0.6808802679605499,0.7949921059445122,0.6475653435198598
H1-C4-L40-S101-X,H1-C4-L40-S101,HETEROGENEITY_FABRIC,X,0.4060625,0.40603125,0.40603125,0.40603125,0.1794375,1.0,2.23606797749979,4.358898943540674,-3,1.1492616565305194,0.5572908285779239,0.45405900491246876,0.6509538444955548,0.802424299220885
H1-C4-L40-S211-X,H1-C4-L40-S211,HETEROGENEITY_FABRIC,X,0.419328125,0.419328125,0.419328125,0.419328125,0.13596875,1.0,3.0,6.708203932499369,-3,1.70120369134452,0.7026492733157331,0.599410109739071,0.7840947228451436,0.6602112218230528
H1-C4-L40-S307-X,H1-C4-L40-S307,HETEROGENEITY_FABRIC,X,0.444875,0.444828125,0.444828125,0.444828125,0.1705,1.0,2.23606797749979,5.0,-3,0.8199143704474002,0.45204245719270036,0.2922708733849345,0.5140763372849579,0.8641475912108633
H1-C4-L40-S401-X,H1-C4-L40-S401,HETEROGENEITY_FABRIC,X,0.4295,0.429375,0.429375,0.429375,0.16071875,1.0,2.449489742783178,5.656854249492381,-6,1.2307575951023826,0.6014737940019232,0.4249110679295621,0.74607451432034,0.7630401284922136
H1-C4-L40-S503-X,H1-C4-L40-S503,HETEROGENEITY_FABRIC,X,0.444359375,0.444296875,0.444296875,0.444296875,0.141375,1.0,3.0,6.708203932499369,0,1.396286479342461,0.6480326807838437,0.48992777292825224,0.7366573564048172,0.7253933389034539
H1-C4-L40-S601-X,H1-C4-L40-S601,HETEROGENEITY_FABRIC,X,0.399546875,0.399484375,0.399484375,0.399484375,0.16,1.0,2.23606797749979,5.0990195135927845,0,1.5128531044473603,0.6285878840836814,0.5532113352760236,0.7740515069130134,0.7299336034730416
H1-C4-L40-S701-X,H1-C4-L40-S701,HETEROGENEITY_FABRIC,X,0.42146875,0.421390625,0.421390625,0.421390625,0.15265625,1.0,2.8284271247461903,6.0,-1,1.6379345417139481,0.6857019008953782,0.5980398228616874,0.7989238600876276,0.6821015145250391
H1-C4-L40-S809-X,H1-C4-L40-S809,HETEROGENEITY_FABRIC,X,0.437640625,0.437625,0.437625,0.437625,0.155875,1.0,2.449489742783178,5.744562646538029,0,1.058956561286941,0.5290244219822783,0.3895347671422732,0.6170229142169757,0.8219594728347691
H1-C8-L40-S101-X,H1-C8-L40-S101,HETEROGENEITY_FABRIC,X,0.42203125,0.42196875,0.42196875,0.42196875,0.1811875,1.0,2.23606797749979,4.123105625617661,-7,0.683150754180783,0.3756621343829808,0.2747169557964397,0.46912299883931996,0.9141671684661007
H1-C8-L40-S211-X,H1-C8-L40-S211,HETEROGENEITY_FABRIC,X,0.441140625,0.441109375,0.441109375,0.441109375,0.12625,1.0,3.3166247903554,7.3484692283495345,-5,1.387291126536157,0.6605054575598615,0.49010391230082523,0.7395706133942562,0.709927543270263
H1-C8-L40-S307-X,H1-C8-L40-S307,HETEROGENEITY_FABRIC,X,0.43859375,0.438453125,0.438453125,0.438453125,0.14471875,1.0,3.0,6.708203932499369,-9,1.3862257120694008,0.6121720172396322,0.4827411955778339,0.6910653324907116,0.7488467252416171
H1-C8-L40-S401-X,H1-C8-L40-S401,HETEROGENEITY_FABRIC,X,0.4289375,0.428890625,0.428890625,0.428890625,0.139,1.0,3.0,6.4031242374328485,-1,1.4367983629005159,0.6713324243939136,0.5064326147513302,0.8158907501193049,0.6988599436167127
H1-C8-L40-S503-X,H1-C8-L40-S503,HETEROGENEITY_FABRIC,X,0.44425,0.4441875,0.4441875,0.4441875,0.1595625,1.0,2.8284271247461903,6.082762530298219,-3,1.2974832658016688,0.6133950845334928,0.4584457544284428,0.7231638232799992,0.7599889543577416
H1-C8-L40-S601-X,H1-C8-L40-S601,HETEROGENEITY_FABRIC,X,0.42396875,0.42390625,0.42390625,0.42390625,0.1585,1.0,2.449489742783178,5.196152422706632,0,1.46503214228366,0.5907847043232201,0.4962523600426806,0.6677988699866556,0.7592934340118422
H1-C8-L40-S701-X,H1-C8-L40-S701,HETEROGENEITY_FABRIC,X,0.43915625,0.439125,0.439125,0.439125,0.14440625,1.0,2.8284271247461903,5.744562646538029,0,1.0607555882268267,0.5391313446695731,0.40217050650135744,0.6348526340253494,0.8203905452504345
H1-C8-L40-S809-X,H1-C8-L40-S809,HETEROGENEITY_FABRIC,X,0.4470625,0.447,0.447,0.447,0.1345,1.0,3.0,7.0,-1,1.3834822973680232,0.637694968690641,0.5196187658622765,0.7303866701360768,0.7350048232308856
H2-C4-L40-S101-X,H2-C4-L40-S101,HETEROGENEITY_FABRIC,X,0.412484375,0.412453125,0.412453125,0.412453125,0.1681875,1.0,2.23606797749979,5.0990195135927845,-3,1.326435151389785,0.6303617719418686,0.4622374100253405,0.7720034163337199,0.7434448886189327
H2-C4-L40-S211-X,H2-C4-L40-S211,HETEROGENEITY_FABRIC,X,0.430609375,0.430546875,0.430546875,0.430546875,0.1391875,1.0,3.0,6.708203932499369,-3,1.6161637436397673,0.6899498565974576,0.5573019753912725,0.7685670133526291,0.675579399208271
H2-C4-L40-S307-X,H2-C4-L40-S307,HETEROGENEITY_FABRIC,X,0.41909375,0.418953125,0.418953125,0.418953125,0.15946875,1.0,2.449489742783178,5.0990195135927845,-6,1.062911332207337,0.5384036989064319,0.39458049750914204,0.6274573239611632,0.8189199469298076
H2-C4-L40-S401-X,H2-C4-L40-S401,HETEROGENEITY_FABRIC,X,0.438875,0.438796875,0.438796875,0.438796875,0.13253125,1.0,3.0,6.324555320336759,2,1.2304836646349355,0.6234883121915938,0.3931919014209723,0.6980719905659398,0.7305482519753622
H2-C4-L40-S503-X,H2-C4-L40-S503,HETEROGENEITY_FABRIC,X,0.425609375,0.42553125,0.42553125,0.42553125,0.1518125,1.0,2.8284271247461903,6.4031242374328485,-2,1.540487504566326,0.6956820517734461,0.5472499325591611,0.8012492118514988,0.6765671227490831
H2-C4-L40-S701-X,H2-C4-L40-S701,HETEROGENEITY_FABRIC,X,0.4496875,0.44959375,0.44959375,0.44959375,0.15225,1.0,2.8284271247461903,5.385164807134504,-2,1.134203040567115,0.5718142901049103,0.40939012307960754,0.6452804788235975,0.7902218595887724
H2-C4-L40-S809-X,H2-C4-L40-S809,HETEROGENEITY_FABRIC,X,0.436578125,0.436578125,0.436578125,0.436578125,0.14846875,1.0,2.8284271247461903,5.477225575051661,1,1.0466067420218725,0.4988033412494944,0.3990995471400226,0.607317001331264,0.8446043554290438
H2-C8-L40-S101-X,H2-C8-L40-S101,HETEROGENEITY_FABRIC,X,0.4253125,0.4253125,0.4253125,0.4253125,0.17846875,1.0,2.23606797749979,4.123105625617661,1,0.813095439776965,0.4397589363748847,0.31826823383237823,0.5136001505350373,0.8738875034555589
H2-C8-L40-S211-X,H2-C8-L40-S211,HETEROGENEITY_FABRIC,X,0.4499375,0.44990625,0.44990625,0.44990625,0.1311875,1.0,3.3166247903554,7.3484692283495345,-5,1.382050801070851,0.658577195319524,0.4879935770376983,0.738149619920089,0.7122287945168827
H2-C8-L40-S307-X,H2-C8-L40-S307,HETEROGENEITY_FABRIC,X,0.44375,0.443609375,0.443609375,0.443609375,0.1399375,1.0,3.0,6.708203932499369,-5,1.4295695048864054,0.6470844268348858,0.5295837518095428,0.729801703997382,0.7181630771200098
H2-C8-L40-S401-X,H2-C8-L40-S401,HETEROGENEITY_FABRIC,X,0.4414375,0.441390625,0.441390625,0.441390625,0.12328125,1.0,3.1622776601683795,6.4031242374328485,3,1.1725491390902372,0.6066092517038486,0.3793938711792295,0.6694756986916968,0.7416161754763843
H2-C8-L40-S503-X,H2-C8-L40-S503,HETEROGENEITY_FABRIC,X,0.427109375,0.42709375,0.42709375,0.42709375,0.13121875,1.0,3.0,6.164414002968976,0,1.352106558955925,0.6280231487848968,0.48775856808851487,0.6947041581402922,0.7415151318607353
H2-C8-L40-S601-X,H2-C8-L40-S601,HETEROGENEITY_FABRIC,X,0.40659375,0.406515625,0.406515625,0.406515625,0.157625,1.0,2.449489742783178,5.744562646538029,1,1.4170869903703394,0.6607816778948221,0.5284418168964287,0.7648153842795247,0.7131067672858016
H2-C8-L40-S701-X,H2-C8-L40-S701,HETEROGENEITY_FABRIC,X,0.4225625,0.4225,0.4225,0.4225,0.1420625,1.0,3.0,6.164414002968976,-1,1.4412500866271496,0.6589732785535963,0.5050767632014997,0.7568610362329445,0.7129272880207146
H2-C8-L40-S809-X,H2-C8-L40-S809,HETEROGENEITY_FABRIC,X,0.432703125,0.432703125,0.432703125,0.432703125,0.1405625,1.0,3.0,6.928203230275509,-4,1.418038729028205,0.6434207907495061,0.5433824625467586,0.7427560334137967,0.7259700324797134
SF50-L40-S101-X,SF50-L40-S101,SOLID_FRACTION,X,0.458578125,0.458546875,0.458546875,0.458546875,0.1590625,1.0,2.8284271247461903,5.830951894845301,-4,1.3152601304521012,0.6015169725423646,0.47092781931765637,0.7033768570360315,0.7688732438711288
SF50-L40-S211-X,SF50-L40-S211,SOLID_FRACTION,X,0.4684375,0.468375,0.468375,0.468375,0.152125,1.0,3.0,6.4031242374328485,-9,1.4941978447212376,0.6421022952889288,0.58066664099872,0.7293396011426463,0.7215654915605146
SF50-L40-S307-X,SF50-L40-S307,SOLID_FRACTION,X,0.475875,0.47575,0.47575,0.47575,0.152125,1.0,3.0,6.324555320336759,-4,1.1863200907876632,0.5822720650086995,0.418061683540115,0.6605213409805234,0.7820563251694049
SF50-L40-S401-X,SF50-L40-S401,SOLID_FRACTION,X,0.480109375,0.480015625,0.480015625,0.480015625,0.1335,1.0,3.0,6.164414002968976,-1,0.9948935709920643,0.5317623936759406,0.32422662713168315,0.5862873049761219,0.8123633031326779
SF50-L40-S503-X,SF50-L40-S503,SOLID_FRACTION,X,0.4944375,0.494359375,0.494359375,0.494359375,0.13903125,1.0,3.1622776601683795,7.874007874011811,-2,1.1659201397956798,0.5733912672959285,0.4366736803072136,0.6491658557481041,0.7934906065869555
SF50-L40-S601-X,SF50-L40-S601,SOLID_FRACTION,X,0.462625,0.462546875,0.462546875,0.462546875,0.15090625,1.0,3.0,6.4031242374328485,1,1.3901599990763227,0.6429113940090216,0.4930995451787319,0.7167126161866528,0.7266989771441442
SF50-L40-S701-X,SF50-L40-S701,SOLID_FRACTION,X,0.4760625,0.4760625,0.4760625,0.4760625,0.15746875,1.0,2.8284271247461903,6.164414002968976,0,0.9222680450969628,0.49081152006259116,0.31594058779749323,0.5922937701910205,0.8476290932576441
SF50-L40-S809-X,SF50-L40-S809,SOLID_FRACTION,X,0.491828125,0.491796875,0.491796875,0.491796875,0.156,1.0,2.8284271247461903,6.324555320336759,-3,1.0965555045599142,0.5611201166839448,0.4063301800201514,0.6255717415975383,0.798094575583682
SF55-L40-S101-X,SF55-L40-S101,SOLID_FRACTION,X,0.39225,0.39215625,0.39215625,0.39215625,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.8872444439562771,0.44470631817738937,0.3440659955676682,0.5688169333184004,0.875529327674337
SF55-L40-S211-X,SF55-L40-S211,SOLID_FRACTION,X,0.41896875,0.418890625,0.418890625,0.418890625,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.9357184583960273,0.4973641596502785,0.3416044494124775,0.592656405100093,0.8448651745095448
SF55-L40-S307-X,SF55-L40-S307,SOLID_FRACTION,X,0.430234375,0.430109375,0.430109375,0.430109375,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4479323706400622,0.6512006705557938,0.5233249037166476,0.7436785987157789,0.7237028866357147
SF55-L40-S401-X,SF55-L40-S401,SOLID_FRACTION,X,0.437,0.436953125,0.436953125,0.436953125,0.12596875,1.0,3.0,6.082762530298219,2,1.0507146272724652,0.554479125803868,0.3219459873595395,0.6048079975117647,0.7848191732899084
SF55-L40-S503-X,SF55-L40-S503,SOLID_FRACTION,X,0.41021875,0.410109375,0.410109375,0.410109375,0.15240625,1.0,2.449489742783178,6.0,-2,0.9232673945267751,0.47696145436043735,0.358430585678187,0.5879333093286347,0.8628030735230529
SF55-L40-S601-X,SF55-L40-S601,SOLID_FRACTION,X,0.417125,0.417078125,0.417078125,0.417078125,0.149375,1.0,2.8284271247461903,6.082762530298219,0,1.4458821527507275,0.6495639076619285,0.4965865722306304,0.7135146172516559,0.7150721141680189
SF55-L40-S701-X,SF55-L40-S701,SOLID_FRACTION,X,0.3968125,0.39675,0.39675,0.39675,0.16721875,1.0,2.23606797749979,5.0,-2,1.1391966233020907,0.5390095363051834,0.40505874113224094,0.66303161804358,0.8192182794119894
SF55-L40-S809-X,SF55-L40-S809,SOLID_FRACTION,X,0.42140625,0.421234375,0.421234375,0.421234375,0.16221875,1.0,2.23606797749979,5.0,-2,0.9805584053847395,0.523610287722099,0.31834473308133304,0.599864478510487,0.8210045447344791
SF60-L40-S101-X,SF60-L40-S101,SOLID_FRACTION,X,0.39225,0.39215625,0.39215625,0.39215625,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.8872444439562771,0.44470631817738937,0.3440659955676682,0.5688169333184004,0.875529327674337
SF60-L40-S307-X,SF60-L40-S307,SOLID_FRACTION,X,0.378078125,0.377953125,0.377953125,0.377953125,0.165125,1.0,2.23606797749979,5.0990195135927845,-4,1.4097682602696853,0.6279038744311014,0.49278181040137736,0.7003709047548305,0.7401482553069392
SF60-L40-S401-X,SF60-L40-S401,SOLID_FRACTION,X,0.382015625,0.38196875,0.38196875,0.38196875,0.13834375,1.0,2.449489742783178,5.0,2,1.1635217894991159,0.5894079482287455,0.3818010125317711,0.6446709764783161,0.7651195213226376
SF60-L40-S503-X,SF60-L40-S503,SOLID_FRACTION,X,0.39928125,0.399171875,0.399171875,0.399171875,0.153,1.0,2.449489742783178,5.916079783099616,-2,1.01739759014814,0.512588979399196,0.38920086120529873,0.6268417919666541,0.8398131627288726
SF60-L40-S601-X,SF60-L40-S601,SOLID_FRACTION,X,0.349328125,0.349296875,0.349296875,0.349296875,0.1513125,1.0,2.23606797749979,5.385164807134504,0,1.0916888894849552,0.5634487941657561,0.4022649928349218,0.6300224378320441,0.798277483764107
SF60-L40-S701-X,SF60-L40-S701,SOLID_FRACTION,X,0.3968125,0.39675,0.39675,0.39675,0.16721875,1.0,2.23606797749979,5.0,-2,1.1391966233020907,0.5390095363051834,0.40505874113224094,0.66303161804358,0.8192182794119894
SF60-L40-S809-X,SF60-L40-S809,SOLID_FRACTION,X,0.364421875,0.364265625,0.364265625,0.364265625,0.1648125,1.0,2.23606797749979,4.898979485566356,-3,1.072543005479201,0.5510349522615975,0.3784063152050717,0.6166231590698972,0.8068304668420757
SF64-L40-S101-X,SF64-L40-S101,SOLID_FRACTION,X,0.350640625,0.35046875,0.35046875,0.35046875,0.172625,1.0,2.0,4.358898943540674,-15,0.8586327497142285,0.43663491936509174,0.356285594580689,0.5497452674857384,0.8805273112090015
SF64-L40-S211-X,SF64-L40-S211,SOLID_FRACTION,X,0.34303125,0.342890625,0.342890625,0.342890625,0.1760625,1.0,2.0,4.242640687119285,-8,0.906402510679738,0.47471279232579044,0.35458784357341144,0.5615499534586796,0.8590333068038694
SF64-L40-S307-X,SF64-L40-S307,SOLID_FRACTION,X,0.325046875,0.324875,0.324875,0.324875,0.17375,1.0,2.0,4.123105625617661,-6,1.3267701128535696,0.644774095520395,0.468901221330748,0.7704973943901039,0.7269369712077364
SF64-L40-S401-X,SF64-L40-S401,SOLID_FRACTION,X,0.34384375,0.34378125,0.34378125,0.34378125,0.1339375,1.0,2.23606797749979,5.0,2,1.3649682348524945,0.6484242190627715,0.4687894590532856,0.7289049856563347,0.7230735692392243
SF64-L40-S503-X,SF64-L40-S503,SOLID_FRACTION,X,0.34421875,0.34390625,0.34390625,0.34390625,0.1509375,1.0,2.23606797749979,5.385164807134504,0,1.230616606909849,0.5987437348604547,0.43409284387537983,0.7283832917099714,0.7711481902976044
SF64-L40-S601-X,SF64-L40-S601,SOLID_FRACTION,X,0.349328125,0.349296875,0.349296875,0.349296875,0.1513125,1.0,2.23606797749979,5.385164807134504,0,1.0916888894849552,0.5634487941657561,0.4022649928349218,0.6300224378320441,0.798277483764107
SF64-L40-S701-X,SF64-L40-S701,SOLID_FRACTION,X,0.35690625,0.356890625,0.356890625,0.356890625,0.16775,1.0,2.23606797749979,4.58257569495584,-1,1.2581212872459264,0.5814856870401893,0.4421450409169668,0.7095058775995702,0.7861756726799303
SF64-L40-S809-X,SF64-L40-S809,SOLID_FRACTION,X,0.33228125,0.332125,0.332125,0.332125,0.17071875,1.0,2.0,4.123105625617661,-2,0.9337765637289447,0.4951360475520602,0.3413734805859626,0.5760475872267058,0.8465982648612352
